,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.11817168338907469,0.0,0.014864362690449646,0.07803790412486064,0.004087699739873653,0.006688963210702341,0.004459308807134894,0.00929022668153103,0.014864362690449646,0.023039762170196952,0.020810107766629504,0.0,0.0007432181345224824,0.012263099219620958,0.008918617614269788,0.010776662950575994,0.015979189892233372,0.021181716833890748,0.014492753623188406,0.019695280564845784,0.007060572277963582,0.021553325901151988,0.004459308807134894,0.0,0.005202526941657376,0.00929022668153103,0.0063173541434411,0.002601263470828688,0.0018580453363062058,0.002601263470828688,0.00966183574879227,0.07543664065403195,0.026012634708286884,0.09773318468970643,0.0007432181345224824,0.014492753623188406,0.007060572277963582,0.010776662950575994,0.008547008547008548,0.008547008547008548,0.0,0.0011148272017837235,0.012263099219620958,0.004459308807134894,0.008547008547008548,0.031586770717205497,0.013377926421404682,0.020810107766629504,0.005945745076179859,0.007803790412486065,0.026755852842809364,0.020066889632107024,0.005574136008918618,0.0063173541434411,0.013749535488665924,0.01560758082497213,0.010776662950575994,0.0189520624303233,0.004459308807134894,0.042735042735042736,0.0063173541434411,0.0,0.004459308807134894
Fz,0.00018451886705415628,0.02749331119106929,0.012824061260263862,0.0039671556416643605,0.018175108404834394,0.01789833010425316,0.019835778208321803,0.018267367838361474,0.015684103699603283,0.015684103699603283,0.015960882000184518,0.015868622566657442,0.020112556508903034,0.02029707537595719,0.016606698034874065,0.01992803764184888,0.015222806531967894,0.014023433896115878,0.02029707537595719,0.015868622566657442,0.0139311744625888,0.016053141433711598,0.02085063197711966,0.01697573576898238,0.014484731063751269,0.0071962358151120955,0.017252514069563612,0.020573853676538426,0.01882092443952394,0.017437032936617768,0.015960882000184518,0.00036903773410831256,0.012178245225574315,0.0009225943352707814,0.02389519328351324,0.011716948057938924,0.014300212196697113,0.018636405572469785,0.020204815942430114,0.018544146138942705,0.021311929144755052,0.02075837254359258,0.01734477350309069,0.01679121690192822,0.016237660300765754,0.015776363133130362,0.015130547098440816,0.012455023526155549,0.01835962727188855,0.020204815942430114,0.011347910323830611,0.018175108404834394,0.014484731063751269,0.02002029707537596,0.013654396162007565,0.012362764092628471,0.01937448104068641,0.01190146692499308,0.017252514069563612,0.005904603745733001,0.015868622566657442,0.0219577451794446,0.01882092443952394
F3,0.005183845690174804,0.016395418927064496,0.037613019891500905,0.015913200723327307,0.023025919228450875,0.022543701024713682,0.013743218806509945,0.013140446051838457,0.015551537070524412,0.01181434599156118,0.01784207353827607,0.019288728149487643,0.01723930078360458,0.01952983725135624,0.01289933694996986,0.020976491862567812,0.017721518987341773,0.01567209162145871,0.015310427968655817,0.02374924653405666,0.02652200120554551,0.012055455093429777,0.015310427968655817,0.012176009644364074,0.0071127185051235685,0.0019288728149487644,0.020976491862567812,0.015189873417721518,0.01675708257986739,0.014225437010247137,0.011693791440626884,0.0054249547920434,0.005545509342977697,0.006027727546714889,0.016877637130801686,0.0216998191681736,0.013984327908378542,0.00976491862567812,0.010367691380349608,0.014104882459312839,0.02230259192284509,0.020855937311633516,0.010006027727546715,0.0108499095840868,0.020253164556962026,0.008438818565400843,0.013140446051838457,0.012296564195298372,0.02001205545509343,0.011934900542495479,0.012658227848101266,0.019891500904159132,0.0161543098251959,0.02326702833031947,0.027124773960216998,0.013622664255575649,0.02013261000602773,0.02483423749246534,0.024352019288728148,0.0014466546112115732,0.01675708257986739,0.022423146473779385,0.014345991561181435
F7,0.04902191845392411,0.009427292010370021,0.03134574593448032,0.08272448739099694,0.009427292010370021,0.014612302616073533,0.0009427292010370022,0.0021211407023332546,0.02592505302851756,0.0014140938015555031,0.014847984916332784,0.006363422106999765,0.004949328305444261,0.011077068112184774,0.006834786707518265,0.016026396417629037,0.018618901720480793,0.024039594626443554,0.015319349516851285,0.022861183125147302,0.017440490219184538,0.015319349516851285,0.01272684421399953,0.003535234503888758,0.008720245109592269,0.004006599104407259,0.015319349516851285,0.0007070469007777516,0.019090266320999295,0.010370021211407024,0.0007070469007777516,0.04077303794485034,0.0014140938015555031,0.05208578835729437,0.008720245109592269,0.023568230025925053,0.012491161913740279,0.015790714117369785,0.01366957341503653,0.009898656610888523,0.015083667216592034,0.016262078717888286,0.01272684421399953,0.006127739806740514,0.01272684421399953,0.009898656610888523,0.02215413622436955,0.007541833608296017,0.019797313221777045,0.004949328305444261,0.020740042422814048,0.022861183125147302,0.014376620315814282,0.022861183125147302,0.02309686542540655,0.0073061513080367665,0.021682771623851047,0.029695969832665568,0.02121140702333255,0.007541833608296017,0.008720245109592269,0.016733443318406788,0.0016497761018147536
FT9,0.000791295746785361,0.019485657764589517,0.018199802176063304,0.003857566765578635,0.03224530168150346,0.017804154302670624,0.020178041543026708,0.01661721068249258,0.01503461918892186,0.017507418397626113,0.021167161226508406,0.022156280909990108,0.018397626112759646,0.020672601384767557,0.016320474777448073,0.023837784371909,0.019188921859545006,0.016716122650840753,0.013748763600395647,0.02245301681503462,0.024134520276953512,0.017903066271018793,0.014540059347181009,0.016419386745796242,0.006330365974282888,0.003659742828882295,0.02363996043521266,0.018793273986152326,0.012759643916913947,0.012363996043521267,0.016320474777448073,9.891196834817012e-05,0.009198813056379823,0.0019782393669634025,0.018100890207715135,0.01612265084075173,0.010979228486646885,0.012462908011869436,0.014243323442136498,0.019782393669634024,0.020178041543026708,0.01661721068249258,0.011572700296735905,0.009891196834817012,0.021859545004945597,0.013649851632047478,0.011275964391691394,0.01463897131552918,0.020474777448071215,0.01612265084075173,0.016023738872403562,0.013550939663699307,0.01612265084075173,0.018100890207715135,0.020672601384767557,0.018892185954500495,0.019683481701285855,0.012067260138476756,0.019287833827893175,0.005835806132542038,0.017705242334322455,0.019881305637982197,0.019683481701285855
FC5,0.00228675966155957,0.021152526869426022,0.020809512920192088,0.0069746169677566885,0.02069517493711411,0.03315801509261376,0.018637091241710497,0.015092613766293162,0.014635261833981249,0.01680768351246284,0.018637091241710497,0.01680768351246284,0.017150697461696774,0.01898010519094443,0.015435627715527098,0.02138120283558198,0.01669334552938486,0.018065401326320604,0.01657900754630688,0.020009147038646237,0.019551795106334324,0.014292247884747313,0.016464669563228906,0.014063571918591356,0.010976446375485937,0.006517265035444775,0.017379373427852732,0.017150697461696774,0.01452092385090327,0.01692202149554082,0.01749371141093071,0.001143379830779785,0.011319460324719872,0.0028584495769494625,0.019551795106334324,0.013949233935513377,0.009490052595472215,0.013148868053967528,0.014863937800137205,0.012691516121655614,0.020009147038646237,0.021152526869426022,0.012577178138577635,0.015321289732449119,0.020123485021724216,0.013148868053967528,0.012577178138577635,0.010976446375485937,0.020352160987880175,0.017379373427852732,0.016007317630916992,0.019780471072490282,0.015664303681683055,0.01932311914017837,0.016121655613994968,0.014406585867825292,0.020352160987880175,0.01452092385090327,0.021152526869426022,0.005831237136976903,0.01657900754630688,0.0244683283786874,0.017836725360164646
FC1,0.0009308386856557759,0.01973378013590245,0.01005305780508238,0.00037233547426231036,0.018709857581681096,0.015265754444754724,0.028669831518197898,0.022060876850041888,0.013962580284836637,0.022526296192869777,0.01740668342176301,0.015172670576189146,0.02150237363864842,0.020664618821558223,0.018244438238853206,0.021409289770082846,0.012752489993484129,0.017965186633156473,0.020013031741599182,0.016755096341803964,0.013310993204877594,0.020199199478730338,0.019919947873033604,0.017685935027459743,0.010332309410779112,0.009029135250861025,0.0161965931304105,0.02355021874709113,0.014986502839057992,0.016103509261844923,0.021595457507214,0.0,0.01545192218188588,0.0012100902913525086,0.019826864004468026,0.009959973936516802,0.014148748021967793,0.017034347947500698,0.017592851158894165,0.021130038164386113,0.020943870427254957,0.01628967699897608,0.016848180210369542,0.01628967699897608,0.017592851158894165,0.020664618821558223,0.012007819044959508,0.014800335101926836,0.014241831890533371,0.020199199478730338,0.014334915759098949,0.01349716094200875,0.014148748021967793,0.017685935027459743,0.012566322256352975,0.015079586707623568,0.016382760867541656,0.010146141673647956,0.01582425765614819,0.010146141673647956,0.016848180210369542,0.017127431816066276,0.022898631667132085
C3,0.0021176687229536874,0.017954147868520395,0.009759690636221343,0.0005524353190313968,0.015652334039222907,0.012153577018690728,0.02218948531442777,0.030936377865758216,0.013258447656753521,0.02393886382469386,0.021544977442224472,0.013442592763097321,0.019703526378786484,0.02559616978178805,0.02071632446367738,0.018230365528036092,0.016573059570941902,0.014363318294816315,0.019243163612926988,0.017862075315348495,0.014639535954332013,0.019795598931958383,0.0168492772304576,0.014915753613847713,0.009667618083049443,0.009115182764018046,0.017677930209004697,0.02062425191050548,0.013718810422613019,0.016388914464598104,0.019887671485130282,0.00018414510634379893,0.014455390847988215,0.002393886382469386,0.018138292974864193,0.010772488721112236,0.013442592763097321,0.015652334039222907,0.017125494889973298,0.02218948531442777,0.020440106804161678,0.016573059570941902,0.017770002762176596,0.015007826167019612,0.019795598931958383,0.01832243808120799,0.014363318294816315,0.014915753613847713,0.012153577018690728,0.02025596169781788,0.016480987017770003,0.0168492772304576,0.014823681060675813,0.017770002762176596,0.015468188932879108,0.017954147868520395,0.015652334039222907,0.010404198508424639,0.013810882975784918,0.012245649571862628,0.019611453825614585,0.014547463401160114,0.021360832335880674
T7,0.0035864330361717388,0.01772722615022031,0.013116097960856644,0.010554360077876832,0.015882774874474842,0.013628445537452608,0.01567783584383646,0.014858079721282919,0.03442975714724869,0.011169177169791987,0.01895686033405062,0.012603750384260683,0.01741981760426273,0.01854698227277385,0.015985244389794036,0.022338354339583973,0.016087713905113227,0.016087713905113227,0.01731734808894354,0.02141612870171124,0.01946920791064658,0.022645762885541553,0.019059329849369814,0.013013628445537453,0.011579055231068757,0.005430884311917204,0.019161799364689005,0.016292652935751613,0.02131365918639205,0.01537042729787888,0.01250128086894149,0.002151859821703043,0.013833384568090993,0.0046111281893636644,0.018137104211497078,0.017932165180858696,0.01291115893021826,0.019161799364689005,0.01885439081873143,0.019059329849369814,0.017932165180858696,0.019264268880008196,0.018444512757454658,0.012193872322983912,0.01741981760426273,0.013116097960856644,0.01578030535915565,0.014243262629367762,0.018649451788093043,0.013525976022133415,0.014140793114048571,0.01700993954298596,0.016805000512347578,0.018444512757454658,0.018137104211497078,0.009119786863408136,0.017522287119581925,0.015063018751921304,0.01936673839532739,0.008197561225535404,0.01895686033405062,0.019161799364689005,0.017624756634901116
TP9,0.005770895450610753,0.016062325670866597,0.009137251130133693,0.0003847263633740502,0.016735596806771183,0.014042512263152833,0.0229874002115995,0.025007213619313264,0.009906703856881792,0.03645282292969126,0.01769741271520631,0.014234875444839857,0.016158507261710107,0.02491103202846975,0.02183322112147735,0.018659228623641434,0.015292872944118496,0.01692795998845821,0.017793594306049824,0.017601231124362796,0.011830335673752045,0.020679042031355198,0.017216504760988748,0.015292872944118496,0.007405982494950466,0.011060882947003943,0.019332499759546023,0.023083581802443014,0.011926517264595557,0.01548523612580552,0.021640857939790325,0.003173992497835914,0.017505049533519286,0.006059440223141291,0.01731268635183226,0.009618159084351255,0.011541790901221507,0.015966144080023083,0.018082139078580358,0.019428681350389537,0.02039049725882466,0.01471578339905742,0.015389054534962008,0.014234875444839857,0.022795037029912476,0.018274502260267386,0.016639415215927673,0.01394633067230932,0.012311243627969606,0.02154467634894681,0.018659228623641434,0.016158507261710107,0.013753967490622295,0.015292872944118496,0.01279215158218717,0.016639415215927673,0.01586996248917957,0.007790708858324517,0.012984514763874194,0.016831778397614697,0.017601231124362796,0.012503606809656632,0.021640857939790325
