,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.058823529411764705,0.06535947712418301,0.06535947712418301,0.0,0.0,0.06535947712418301,0.0,0.0,0.0,0.06535947712418301,0.0,0.0,0.0,0.026143790849673203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06535947712418301,0.0,0.0,0.0,0.06535947712418301,0.0,0.0,0.06535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.06535947712418301,0.0,0.06535947712418301,0.06535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06535947712418301,0.0,0.06535947712418301,0.06535947712418301,0.0,0.06535947712418301,0.0,0.0,0.0
Fz,0.03225806451612903,0.06451612903225806,0.06774193548387097,0.0,0.0,0.06774193548387097,0.0,0.0,0.0,0.06774193548387097,0.0,0.0,0.0,0.02903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06774193548387097,0.0,0.0,0.0,0.06129032258064516,0.0,0.0,0.06774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.06774193548387097,0.0,0.06774193548387097,0.06774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06774193548387097,0.0,0.06774193548387097,0.06774193548387097,0.0,0.06774193548387097,0.0,0.0,0.0
F3,0.022727272727272728,0.04772727272727273,0.08636363636363636,0.0,0.0,0.08409090909090909,0.0,0.0,0.0,0.08409090909090909,0.0,0.0,0.0,0.020454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0659090909090909,0.0,0.0,0.0,0.056818181818181816,0.0,0.0,0.07045454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.07272727272727272,0.0,0.06363636363636363,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056818181818181816,0.0,0.06818181818181818,0.0659090909090909,0.0,0.07954545454545454,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.10185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046296296296296294,0.0,0.0,0.046296296296296294,0.05246913580246913,0.021604938271604937,0.0,0.0,0.0,0.032407407407407406,0.0,0.06790123456790123,0.0,0.043209876543209874,0.0,0.05401234567901234,0.10185185185185185,0.0,0.037037037037037035,0.020061728395061727,0.10493827160493827,0.08641975308641975,0.041666666666666664,0.0,0.0,0.046296296296296294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023148148148148147,0.0,0.029320987654320986,0.043209876543209874,0.0
FC5,0.022727272727272728,0.04772727272727273,0.08636363636363636,0.0,0.0,0.08409090909090909,0.0,0.0,0.0,0.08409090909090909,0.0,0.0,0.0,0.020454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0659090909090909,0.0,0.0,0.0,0.056818181818181816,0.0,0.0,0.07045454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.07272727272727272,0.0,0.06363636363636363,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056818181818181816,0.0,0.06818181818181818,0.0659090909090909,0.0,0.07954545454545454,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.023255813953488372,0.04883720930232558,0.08372093023255814,0.0,0.0,0.08139534883720931,0.0,0.0,0.0,0.08372093023255814,0.0,0.0,0.0,0.020930232558139535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06744186046511629,0.0,0.0,0.0,0.05813953488372093,0.0,0.0,0.07209302325581396,0.0,0.0,0.0,0.0,0.0,0.0,0.07441860465116279,0.0,0.06511627906976744,0.05581395348837209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05813953488372093,0.0,0.06744186046511629,0.06279069767441861,0.0,0.07674418604651163,0.0,0.0,0.0
