,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.10354223433242507,0.06267029972752043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027247956403269755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07356948228882834,0.0,0.0,0.0,0.0,0.0,0.0,0.10354223433242507,0.0,0.07629427792915532,0.027247956403269755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043596730245231606,0.08991825613079019,0.0,0.07901907356948229,0.0,0.08991825613079019,0.0,0.0,0.06267029972752043,0.07901907356948229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08174386920980926,0.0,0.0,0.0
Fz,0.08013937282229965,0.07665505226480836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03484320557491289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08013937282229965,0.0,0.0,0.0,0.0,0.0,0.0,0.08013937282229965,0.0,0.08013937282229965,0.03484320557491289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05574912891986063,0.08013937282229965,0.0,0.08013937282229965,0.0,0.08013937282229965,0.0,0.0,0.07665505226480836,0.08013937282229965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08013937282229965,0.0,0.0,0.0
F3,0.0,0.0,0.03676470588235294,0.0,0.03860294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.03860294117647059,0.03860294117647059,0.0,0.03860294117647059,0.03860294117647059,0.03676470588235294,0.0,0.027573529411764705,0.029411764705882353,0.0,0.03860294117647059,0.0,0.03308823529411765,0.03860294117647059,0.0,0.0,0.03860294117647059,0.0,0.0,0.03860294117647059,0.0,0.0,0.0,0.03860294117647059,0.03860294117647059,0.03676470588235294,0.034926470588235295,0.0,0.0,0.0,0.0,0.0,0.03860294117647059,0.0,0.0,0.0,0.03676470588235294,0.0,0.0,0.0,0.0,0.03860294117647059,0.0,0.03860294117647059,0.03860294117647059,0.0,0.03860294117647059,0.0,0.03860294117647059,0.03860294117647059,0.025735294117647058
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.022364217252396165,0.0,0.059637912673056445,0.0,0.0,0.0,0.0,0.0,0.0,0.004259850905218318,0.027689030883919063,0.029818956336528223,0.0,0.05324813631522897,0.03194888178913738,0.0308839190628328,0.0,0.022364217252396165,0.02023429179978701,0.0,0.027689030883919063,0.0,0.021299254526091587,0.03301384451544196,0.0,0.0,0.058572949946751864,0.0,0.0,0.03194888178913738,0.0,0.0,0.0,0.059637912673056445,0.03514376996805112,0.0308839190628328,0.0308839190628328,0.0,0.0,0.0,0.0,0.0,0.04898828541001065,0.0,0.0,0.0,0.03194888178913738,0.0,0.0,0.0,0.0,0.0362087326943557,0.0,0.046858359957401494,0.03301384451544196,0.0,0.058572949946751864,0.0,0.059637912673056445,0.03407880724174654,0.019169329073482427
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.07352941176470588,0.07352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.07352941176470588,0.0,0.07352941176470588,0.051470588235294115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07352941176470588,0.07352941176470588,0.0,0.07352941176470588,0.0,0.07352941176470588,0.0,0.0,0.07352941176470588,0.07352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07352941176470588,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.036036036036036036,0.0,0.036036036036036036,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.036036036036036036,0.036036036036036036,0.0,0.036036036036036036,0.036036036036036036,0.036036036036036036,0.0,0.036036036036036036,0.036036036036036036,0.0,0.036036036036036036,0.0,0.036036036036036036,0.036036036036036036,0.0,0.0,0.036036036036036036,0.0,0.0,0.036036036036036036,0.0,0.0,0.0,0.036036036036036036,0.036036036036036036,0.036036036036036036,0.036036036036036036,0.0,0.0,0.0,0.0,0.0,0.036036036036036036,0.0,0.0,0.0,0.036036036036036036,0.0,0.0,0.0,0.0,0.036036036036036036,0.0,0.036036036036036036,0.036036036036036036,0.0,0.036036036036036036,0.0,0.036036036036036036,0.036036036036036036,0.036036036036036036
P3,0.0,0.0,0.02848575712143928,0.0,0.038980509745127435,0.0,0.0,0.0,0.0,0.0,0.0,0.005997001499250375,0.037481259370314844,0.038980509745127435,0.0,0.038980509745127435,0.037481259370314844,0.038980509745127435,0.0,0.031484257871064465,0.02848575712143928,0.0,0.034482758620689655,0.0,0.029985007496251874,0.038980509745127435,0.0,0.0,0.038980509745127435,0.0,0.0,0.038980509745127435,0.0,0.0,0.0,0.038980509745127435,0.038980509745127435,0.038980509745127435,0.037481259370314844,0.0,0.0,0.0,0.0,0.0,0.038980509745127435,0.0,0.0,0.0,0.038980509745127435,0.0,0.0,0.0,0.0,0.038980509745127435,0.0,0.038980509745127435,0.038980509745127435,0.0,0.038980509745127435,0.0,0.038980509745127435,0.038980509745127435,0.026986506746626688
P7,0.0,0.0,0.02702702702702703,0.0,0.03982930298719772,0.0,0.0,0.0,0.0,0.0,0.0,0.005689900426742532,0.03556187766714083,0.03840682788051209,0.0,0.03982930298719772,0.03556187766714083,0.03982930298719772,0.0,0.029871977240398292,0.02702702702702703,0.0,0.032716927453769556,0.0,0.02844950213371266,0.03982930298719772,0.0,0.0,0.03982930298719772,0.0,0.0,0.03982930298719772,0.0,0.0,0.0,0.03982930298719772,0.03982930298719772,0.03982930298719772,0.03840682788051209,0.0,0.0,0.0,0.0,0.0,0.03982930298719772,0.0,0.0,0.0,0.03982930298719772,0.0,0.0,0.0,0.0,0.03982930298719772,0.0,0.03982930298719772,0.03840682788051209,0.0,0.03982930298719772,0.0,0.03982930298719772,0.03982930298719772,0.025604551920341393
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.023255813953488372,0.0,0.05537098560354374,0.0,0.0,0.0,0.0,0.0,0.0,0.004429678848283499,0.028792912513842746,0.031007751937984496,0.0,0.053156146179401995,0.03211517165005537,0.03211517165005537,0.0,0.023255813953488372,0.021040974529346623,0.0,0.028792912513842746,0.0,0.0221483942414175,0.03433001107419712,0.0,0.0,0.05537098560354374,0.0,0.0,0.03322259136212625,0.0,0.0,0.0,0.05537098560354374,0.036544850498338874,0.03211517165005537,0.03211517165005537,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.03322259136212625,0.0,0.0,0.0,0.0,0.03765227021040975,0.0,0.047619047619047616,0.03433001107419712,0.0,0.05537098560354374,0.0,0.05537098560354374,0.035437430786267994,0.019933554817275746
O2,0.0,0.0,0.02880658436213992,0.0,0.04252400548696845,0.0,0.0,0.0,0.0,0.0,0.0,0.0054869684499314125,0.03566529492455418,0.037037037037037035,0.0,0.04252400548696845,0.0411522633744856,0.03566529492455418,0.0,0.02880658436213992,0.02606310013717421,0.0,0.03566529492455418,0.0,0.027434842249657063,0.037037037037037035,0.0,0.0,0.04252400548696845,0.0,0.0,0.038408779149519894,0.0,0.0,0.0,0.0411522633744856,0.038408779149519894,0.03566529492455418,0.03429355281207133,0.0,0.0,0.0,0.0,0.0,0.04252400548696845,0.0,0.0,0.0,0.03566529492455418,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.04252400548696845,0.0411522633744856,0.0,0.04252400548696845,0.0,0.04252400548696845,0.037037037037037035,0.024691358024691357
P4,0.0,0.0,0.02531645569620253,0.0,0.040787623066104076,0.0,0.0,0.0,0.0,0.0,0.0,0.005625879043600563,0.03375527426160337,0.03656821378340366,0.0,0.040787623066104076,0.03375527426160337,0.03938115330520394,0.0,0.029535864978902954,0.026722925457102673,0.0,0.030942334739803096,0.0,0.02812939521800281,0.040787623066104076,0.0,0.0,0.040787623066104076,0.0,0.0,0.0379746835443038,0.0,0.0,0.0,0.040787623066104076,0.040787623066104076,0.03938115330520394,0.040787623066104076,0.0,0.0,0.0,0.0,0.0,0.040787623066104076,0.0,0.0,0.0,0.040787623066104076,0.0,0.0,0.0,0.0,0.040787623066104076,0.0,0.040787623066104076,0.03656821378340366,0.0,0.040787623066104076,0.0,0.040787623066104076,0.040787623066104076,0.02531645569620253
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
