,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.5128205128205128,0.0,0.0,0.2564102564102564,0.23076923076923078,0.0,0.0,0.0
parstriangularis-rh,0.0,0.26666666666666666,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2
postcentral-rh,0.0,0.25,0.125,0.125,0.0,0.125,0.125,0.25
superiorparietal-lh,0.2857142857142857,0.047619047619047616,0.0,0.35714285714285715,0.2857142857142857,0.0,0.0,0.023809523809523808
superiorparietal-rh,0.3235294117647059,0.0,0.0,0.35294117647058826,0.3235294117647059,0.0,0.0,0.0
superiortemporal-lh,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.5,0.07142857142857142,0.14285714285714285
superiortemporal-rh,0.0,0.25,0.125,0.125,0.0,0.125,0.125,0.25
supramarginal-rh,0.0,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.0,0.07692307692307693,0.07692307692307693,0.23076923076923078
