,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.34146341463414637,0.0,0.0,0.23170731707317074,0.21951219512195122,0.10975609756097561,0.0,0.0975609756097561
parstriangularis-rh,0.0,0.5,0.13414634146341464,0.04878048780487805,0.012195121951219513,0.012195121951219513,0.15853658536585366,0.13414634146341464
postcentral-rh,0.0,0.34285714285714286,0.2571428571428571,0.02857142857142857,0.0,0.02857142857142857,0.2,0.14285714285714285
superiorparietal-lh,0.13725490196078433,0.013071895424836602,0.0,0.35294117647058826,0.29411764705882354,0.1111111111111111,0.0,0.0915032679738562
superiorparietal-rh,0.11173184357541899,0.0,0.0,0.25139664804469275,0.4245810055865922,0.13966480446927373,0.0,0.07262569832402235
superiortemporal-lh,0.08653846153846154,0.019230769230769232,0.009615384615384616,0.17307692307692307,0.2403846153846154,0.3173076923076923,0.009615384615384616,0.14423076923076922
superiortemporal-rh,0.0,0.22641509433962265,0.1320754716981132,0.018867924528301886,0.0,0.018867924528301886,0.5660377358490566,0.03773584905660377
supramarginal-rh,0.06976744186046512,0.13953488372093023,0.05813953488372093,0.18604651162790697,0.12790697674418605,0.1511627906976744,0.011627906976744186,0.2558139534883721
