,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.609375,0.0,0.15625,0.015625,0.125,0.0,0.0,0.09375
parsopercularis-lh,0.0,0.3076923076923077,0.0,0.1452991452991453,0.2564102564102564,0.0,0.1452991452991453,0.1452991452991453
parstriangularis-rh,0.14102564102564102,0.0,0.3717948717948718,0.15384615384615385,0.0,0.11538461538461539,0.11538461538461539,0.10256410256410256
postcentral-rh,0.013986013986013986,0.11888111888111888,0.09090909090909091,0.23776223776223776,0.06993006993006994,0.06293706293706294,0.20279720279720279,0.20279720279720279
superiorparietal-lh,0.05825242718446602,0.27184466019417475,0.0,0.0970873786407767,0.3786407766990291,0.0,0.0970873786407767,0.0970873786407767
superiortemporal-lh,0.0,0.0,0.22727272727272727,0.22727272727272727,0.0,0.20454545454545456,0.20454545454545456,0.13636363636363635
superiortemporal-rh,0.0,0.1223021582733813,0.07194244604316546,0.2302158273381295,0.07194244604316546,0.06474820143884892,0.23741007194244604,0.2014388489208633
supramarginal-rh,0.050359712230215826,0.1223021582733813,0.05755395683453238,0.2158273381294964,0.07194244604316546,0.050359712230215826,0.19424460431654678,0.23741007194244604
