,bankssts-lh,caudalmiddlefrontal-lh,frontalpole-lh,frontalpole-rh,fusiform-rh,lateraloccipital-lh,parahippocampal-rh,rostralanteriorcingulate-rh
bankssts-lh,0.4405385190725505,0.039640987284966345,0.06731488406881077,0.16604338070306657,0.0456245325355273,0.039640987284966345,0.0456245325355273,0.15557217651458488
caudalmiddlefrontal-lh,0.06555269922879177,0.42802056555269924,0.0,0.0,0.23393316195372751,0.030848329048843187,0.18380462724935734,0.05784061696658098
frontalpole-lh,0.06477732793522267,0.0,0.39946018893387314,0.22402159244264508,0.06005398110661268,0.037112010796221326,0.049257759784075573,0.16531713900134953
frontalpole-rh,0.11203117389186557,0.0004870920603994155,0.16268874817340478,0.3838285435947394,0.0472479298587433,0.0910862152946907,0.046273745737944474,0.15635655138821236
fusiform-rh,0.03650990099009901,0.11386138613861387,0.053836633663366336,0.058787128712871284,0.3681930693069307,0.04207920792079208,0.24257425742574257,0.08415841584158416
lateraloccipital-lh,0.055088702147525676,0.018674136321195144,0.055088702147525676,0.1839402427637722,0.05788982259570495,0.5126050420168067,0.06535947712418301,0.051353874883286646
parahippocampal-rh,0.03682896379525593,0.09113607990012484,0.04431960049937578,0.05805243445692884,0.24406991260923847,0.046192259675405745,0.3970037453183521,0.08239700374531835
rostralanteriorcingulate-rh,0.12461820403176542,0.031154551007941355,0.14599877825290164,0.1857055589492975,0.08796579108124618,0.029932803909590716,0.08307880268784362,0.31154551007941356
