,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.3486884197056942,0.18682021753039027,0.11772232885476648,0.0,0.0,0.12795905310300704,0.19065898912348048,0.02815099168266155
frontalpole-rh,0.16590126291618829,0.3513203214695752,0.11997703788748565,0.0057405281285878304,0.0,0.11308840413318025,0.21814006888633755,0.025832376578645237
medialorbitofrontal-rh,0.12984364377974167,0.14479945615227735,0.44119646498980286,0.0013596193065941536,0.08565601631543168,0.061862678450033994,0.09585316111488783,0.03942895989123046
parahippocampal-rh,0.0,0.018292682926829267,0.006097560975609756,0.8536585365853658,0.07621951219512195,0.04573170731707317,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.14837153196622438,0.06513872135102533,0.6477683956574186,0.022919179734620022,0.0,0.1158021712907117
rostralanteriorcingulate-lh,0.14016578749058026,0.146948003014318,0.06706857573474001,0.02260738507912585,0.014318010550113038,0.359457422758101,0.186887716654107,0.06254709871891484
rostralanteriorcingulate-rh,0.17654171704957677,0.22914147521160821,0.08162031438935913,0.0,0.0,0.15417170495767835,0.32043530834340994,0.0380894800483676
temporalpole-rh,0.037037037037037035,0.038011695906432746,0.05263157894736842,0.0,0.08966861598440545,0.07309941520467836,0.05555555555555555,0.6539961013645225
