,bankssts-lh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,transversetemporal-lh
bankssts-lh,0.381057268722467,0.19383259911894274,0.14977973568281938,0.024229074889867842,0.18061674008810572,0.0,0.024229074889867842,0.046255506607929514
fusiform-lh,0.12379421221864952,0.342443729903537,0.15916398713826366,0.08038585209003216,0.19292604501607716,0.0,0.017684887459807074,0.08360128617363344
inferiortemporal-lh,0.11764705882352941,0.2014260249554367,0.36185383244206776,0.040998217468805706,0.12834224598930483,0.0,0.0481283422459893,0.10160427807486631
middletemporal-lh,0.023346303501945526,0.11089494163424124,0.07782101167315175,0.44163424124513617,0.14007782101167315,0.0,0.09922178988326848,0.10700389105058365
parahippocampal-lh,0.10054347826086957,0.17798913043478262,0.11548913043478261,0.11005434782608696,0.389945652173913,0.0,0.05434782608695652,0.051630434782608696
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
temporalpole-lh,0.041189931350114416,0.04805491990846682,0.09610983981693363,0.11212814645308924,0.08237986270022883,0.0,0.5926773455377574,0.02745995423340961
transversetemporal-lh,0.03255813953488372,0.08372093023255814,0.10232558139534884,0.1325581395348837,0.06511627906976744,0.0,0.05116279069767442,0.5325581395348837
