,bankssts-lh,fusiform-rh,inferiortemporal-rh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,transversetemporal-lh
bankssts-lh,0.7216981132075472,0.0,0.0,0.04716981132075472,0.04245283018867924,0.0,0.10849056603773585,0.08018867924528301
fusiform-rh,0.0,0.5103926096997691,0.23094688221709006,0.0,0.0,0.23787528868360278,0.020785219399538105,0.0
inferiortemporal-rh,0.0,0.22841225626740946,0.47075208913649025,0.0,0.0,0.3008356545961003,0.0,0.0
middletemporal-lh,0.07560137457044673,0.0,0.0,0.5463917525773195,0.058419243986254296,0.0,0.10309278350515463,0.21649484536082475
parahippocampal-lh,0.04075235109717868,0.0,0.0,0.034482758620689655,0.8119122257053292,0.0,0.0877742946708464,0.025078369905956112
parahippocampal-rh,0.0,0.23410404624277456,0.30057803468208094,0.0,0.0,0.4653179190751445,0.0,0.0
temporalpole-lh,0.042134831460674156,0.03089887640449438,0.0,0.09550561797752809,0.06460674157303371,0.0,0.6741573033707865,0.09269662921348315
transversetemporal-lh,0.12075471698113208,0.0,0.0,0.24528301886792453,0.045283018867924525,0.0,0.0830188679245283,0.5056603773584906
