,bankssts-lh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,transversetemporal-lh
bankssts-lh,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.38461538461538464
fusiform-lh,0.0,0.3380281690140845,0.028169014084507043,0.23943661971830985,0.36619718309859156,0.0,0.0,0.028169014084507043
inferiortemporal-lh,0.0,0.05555555555555555,0.6944444444444444,0.05555555555555555,0.05555555555555555,0.0,0.1388888888888889,0.0
middletemporal-lh,0.0,0.19444444444444445,0.027777777777777776,0.4027777777777778,0.3055555555555556,0.0,0.0,0.06944444444444445
parahippocampal-lh,0.03787878787878788,0.1590909090909091,0.015151515151515152,0.15151515151515152,0.5075757575757576,0.0,0.022727272727272728,0.10606060606060606
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
temporalpole-lh,0.0,0.0,0.22641509433962265,0.0,0.018867924528301886,0.0,0.7547169811320755,0.0
transversetemporal-lh,0.13513513513513514,0.0,0.0,0.013513513513513514,0.1891891891891892,0.0,0.0,0.6621621621621622
