,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.24725274725274726,0.0,0.03296703296703297,0.0,0.0,0.2087912087912088,0.25824175824175827,0.25274725274725274
parsopercularis-lh,0.0,0.9565217391304348,0.0,0.0,0.043478260869565216,0.0,0.0,0.0
parstriangularis-rh,0.20689655172413793,0.0,0.1724137931034483,0.0,0.0,0.20689655172413793,0.20689655172413793,0.20689655172413793
superiorfrontal-lh,0.0,0.0,0.0,0.7096774193548387,0.0,0.0,0.0,0.2903225806451613
superiorfrontal-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
superiortemporal-lh,0.23780487804878048,0.0,0.036585365853658534,0.0,0.0,0.24390243902439024,0.24390243902439024,0.23780487804878048
superiortemporal-rh,0.24157303370786518,0.0,0.033707865168539325,0.0,0.0,0.20786516853932585,0.2696629213483146,0.24719101123595505
supramarginal-rh,0.225,0.0,0.03,0.045,0.0,0.19,0.24,0.27
