,Fp1,F7,FT9,F8,Fp2,AFz,F6,AF4
Fp1,0.4424909976699852,0.16945562380851514,0.0,0.0,0.2414742639271341,0.1465791145943656,0.0,0.0
F7,0.19684262456832757,0.4555994079921066,0.0,0.0,0.1817957572767637,0.16576221016280218,0.0,0.0
FT9,0.0,0.0,0.3727552591072345,0.24063622370446383,0.0,0.0,0.22139558748075935,0.16521292970754234
F8,0.0,0.0,0.17637018774890953,0.33624122890195335,0.0,0.04456666034515456,0.2520386876540869,0.1907832353498957
Fp2,0.29259543940558547,0.18985395849346656,0.0,0.0,0.41352805534204456,0.1040225467589034,0.0,0.0
AFz,0.15183585313174947,0.1449244060475162,0.0,0.04989200863930886,0.08812095032397409,0.48034557235421166,0.04514038876889849,0.03974082073434125
F6,0.0,0.0,0.17588042588042588,0.27334152334152334,0.0,0.04361179361179361,0.28767403767403765,0.2194922194922195
AF4,0.0,0.0,0.1545147271849348,0.24432641236117816,0.0,0.0453887011105746,0.2607436021245775,0.2950265572187349
