,Fp1,F7,FT9,F8,Fp2,AFz,F6,AF4
Fp1,0.3668741355463347,0.23340248962655602,0.0,0.0,0.326417704011065,0.07330567081604426,0.0,0.0
F7,0.3059090909090909,0.32636363636363636,0.0,0.0,0.2831818181818182,0.08454545454545455,0.0,0.0
FT9,0.0,0.0,0.2828045436741089,0.22326674500587543,0.0,0.0,0.24167645906776342,0.25225225225225223
F8,0.0,0.0,0.13434607168288631,0.3140280085449798,0.0,0.05577972940897223,0.2570614763826252,0.23878471398053644
Fp2,0.30669265756985054,0.20305393112410655,0.0,0.0,0.4226770630279402,0.06757634827810266,0.0,0.0
AFz,0.12377096587622903,0.10873337189126663,0.0,0.13360323886639677,0.1214574898785425,0.2851359167148641,0.12087912087912088,0.1064198958935801
F6,0.0,0.0,0.1477820636451302,0.26253616200578594,0.0,0.051350048216007714,0.279893924783028,0.25843780135004824
AF4,0.0,0.0,0.15865146256817056,0.2508676251859197,0.0,0.0466038671294001,0.2677243430837878,0.27615270203272185
