,Fp1,F7,FT9,F8,Fp2,AFz,AF8,AF4
Fp1,0.35984354628422427,0.14471968709256844,0.0,0.0,0.09517601043024772,0.23728813559322035,0.09517601043024772,0.06779661016949153
F7,0.16338880484114976,0.34795763993948564,0.0,0.0,0.2027231467473525,0.08925869894099848,0.19667170953101362,0.0
FT9,0.0,0.0,0.39853300733496333,0.40097799511002447,0.0,0.0,0.0,0.20048899755501223
F8,0.0,0.0,0.2469879518072289,0.6144578313253012,0.0,0.0,0.0,0.13855421686746988
Fp2,0.07114624505928854,0.12944664031620554,0.0,0.0,0.6531620553359684,0.0,0.14624505928853754,0.0
AFz,0.35490196078431374,0.11960784313725491,0.0,0.0,0.0,0.47058823529411764,0.0,0.054901960784313725
AF8,0.0782608695652174,0.14021739130434782,0.0,0.0,0.15978260869565217,0.0,0.4467391304347826,0.175
AF4,0.04808548530721282,0.0,0.07123775601068566,0.08014247551202137,0.0,0.026714158504007122,0.14158504007123776,0.6322350845948352
