,parsopercularis-lh,postcentral-rh,precentral-lh,precentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
postcentral-rh,0.0,0.2,0.02666666666666667,0.08,0.22666666666666666,0.22666666666666666,0.12,0.12
precentral-lh,0.0,0.2,0.13333333333333333,0.2,0.2,0.2,0.06666666666666667,0.0
precentral-rh,0.0,0.1320754716981132,0.03773584905660377,0.24528301886792453,0.2830188679245283,0.2830188679245283,0.018867924528301886,0.0
superiorfrontal-lh,0.0,0.1388888888888889,0.018518518518518517,0.12037037037037036,0.2777777777777778,0.26851851851851855,0.08333333333333333,0.09259259259259259
superiorfrontal-rh,0.0,0.13392857142857142,0.017857142857142856,0.11607142857142858,0.25892857142857145,0.2767857142857143,0.08035714285714286,0.11607142857142858
superiortemporal-lh,0.0,0.18518518518518517,0.037037037037037035,0.037037037037037035,0.2037037037037037,0.2037037037037037,0.16666666666666666,0.16666666666666666
superiortemporal-rh,0.0,0.14814814814814814,0.0,0.0,0.16666666666666666,0.2222222222222222,0.14814814814814814,0.3148148148148148
