,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
postcentral-rh,0.25,0.125,0.171875,0.140625,0.0,0.03125,0.171875,0.109375
precentral-lh,0.07476635514018691,0.3364485981308411,0.14018691588785046,0.22429906542056074,0.11214953271028037,0.009345794392523364,0.056074766355140186,0.04672897196261682
precentral-rh,0.10576923076923077,0.1346153846153846,0.27884615384615385,0.27884615384615385,0.04807692307692308,0.019230769230769232,0.0673076923076923,0.0673076923076923
rostralmiddlefrontal-lh,0.07258064516129033,0.18548387096774194,0.22580645161290322,0.3225806451612903,0.0967741935483871,0.016129032258064516,0.04032258064516129,0.04032258064516129
superiorfrontal-lh,0.020833333333333332,0.2708333333333333,0.10416666666666667,0.2916666666666667,0.25,0.020833333333333332,0.020833333333333332,0.020833333333333332
superiorfrontal-rh,0.14285714285714285,0.047619047619047616,0.19047619047619047,0.19047619047619047,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.14285714285714285
superiortemporal-lh,0.1864406779661017,0.11864406779661017,0.1016949152542373,0.06779661016949153,0.0,0.03389830508474576,0.3050847457627119,0.1864406779661017
superiortemporal-rh,0.16666666666666666,0.10416666666666667,0.125,0.08333333333333333,0.0,0.041666666666666664,0.25,0.22916666666666666
