,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.18181818181818182,0.0,0.0,0.1590909090909091,0.17803030303030304,0.17045454545454544,0.1553030303030303,0.1553030303030303
parsopercularis-lh,0.0,0.25443786982248523,0.2603550295857988,0.24260355029585798,0.0,0.0,0.24260355029585798,0.0
parstriangularis-rh,0.0,0.25,0.2784090909090909,0.23295454545454544,0.0,0.0,0.23863636363636365,0.0
precentral-rh,0.1024390243902439,0.1,0.1,0.1975609756097561,0.1024390243902439,0.1024390243902439,0.1951219512195122,0.1
superiorfrontal-rh,0.17624521072796934,0.0,0.0,0.16091954022988506,0.17624521072796934,0.1724137931034483,0.15708812260536398,0.15708812260536398
superiorparietal-lh,0.17578125,0.0,0.0,0.16015625,0.17578125,0.171875,0.15625,0.16015625
superiortemporal-rh,0.09975669099756691,0.10218978102189781,0.10218978102189781,0.19951338199513383,0.09975669099756691,0.09975669099756691,0.19708029197080293,0.09975669099756691
supramarginal-lh,0.16942148760330578,0.0,0.0,0.1652892561983471,0.16942148760330578,0.16942148760330578,0.16115702479338842,0.1652892561983471
