,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.2654320987654321,0.0,0.0,0.11728395061728394,0.2654320987654321,0.1111111111111111,0.0,0.24074074074074073
parsopercularis-lh,0.0,0.48214285714285715,0.14285714285714285,0.0,0.0,0.35714285714285715,0.0,0.017857142857142856
parstriangularis-rh,0.0,0.061946902654867256,0.5575221238938053,0.0,0.0,0.1504424778761062,0.0,0.23008849557522124
superiorfrontal-rh,0.22093023255813954,0.0,0.0,0.20930232558139536,0.22093023255813954,0.12790697674418605,0.0,0.22093023255813954
superiorparietal-lh,0.2603550295857988,0.0,0.0,0.11242603550295859,0.27218934911242604,0.10650887573964497,0.0,0.2485207100591716
superiortemporal-lh,0.0861244019138756,0.09569377990430622,0.08133971291866028,0.06220095693779904,0.0861244019138756,0.42105263157894735,0.0,0.1674641148325359
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
supramarginal-lh,0.16942148760330578,0.0,0.09917355371900827,0.07851239669421488,0.17768595041322313,0.1446280991735537,0.0,0.3305785123966942
