,caudalanteriorcingulate-lh,frontalpole-rh,isthmuscingulate-rh,paracentral-lh,paracentral-rh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.12612612612612611,0.10810810810810811,0.13513513513513514,0.12612612612612611,0.13513513513513514,0.12612612612612611,0.11711711711711711,0.12612612612612611
frontalpole-rh,0.12359550561797752,0.12359550561797752,0.1348314606741573,0.12359550561797752,0.1348314606741573,0.12359550561797752,0.11235955056179775,0.12359550561797752
isthmuscingulate-rh,0.125,0.11538461538461539,0.1346153846153846,0.125,0.1346153846153846,0.125,0.11538461538461539,0.125
paracentral-lh,0.125,0.11538461538461539,0.1346153846153846,0.125,0.1346153846153846,0.125,0.11538461538461539,0.125
paracentral-rh,0.125,0.11538461538461539,0.1346153846153846,0.125,0.1346153846153846,0.125,0.11538461538461539,0.125
posteriorcingulate-rh,0.12612612612612611,0.10810810810810811,0.13513513513513514,0.12612612612612611,0.13513513513513514,0.12612612612612611,0.11711711711711711,0.12612612612612611
rostralanteriorcingulate-lh,0.12745098039215685,0.11764705882352941,0.12745098039215685,0.12745098039215685,0.12745098039215685,0.12745098039215685,0.11764705882352941,0.12745098039215685
rostralanteriorcingulate-rh,0.125,0.11538461538461539,0.1346153846153846,0.125,0.1346153846153846,0.125,0.11538461538461539,0.125
