,fusiform-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,parsorbitalis-lh,temporalpole-lh,transversetemporal-lh,transversetemporal-rh
fusiform-lh,0.7692307692307693,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.11538461538461539
lingual-lh,0.0,0.3382352941176471,0.17647058823529413,0.3235294117647059,0.0,0.0,0.16176470588235295,0.0
middletemporal-lh,0.0,0.3023255813953488,0.2558139534883721,0.3023255813953488,0.0,0.0,0.13953488372093023,0.0
parahippocampal-lh,0.0,0.3333333333333333,0.18055555555555555,0.3472222222222222,0.0,0.0,0.1388888888888889,0.0
parsorbitalis-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transversetemporal-lh,0.0,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.0,0.0,0.39285714285714285,0.03571428571428571
transversetemporal-rh,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
