,fusiform-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,parsorbitalis-lh,temporalpole-lh,transversetemporal-lh,transversetemporal-rh
fusiform-lh,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857
lingual-lh,0.0,0.3684210526315789,0.0,0.05263157894736842,0.15789473684210525,0.0,0.42105263157894735,0.0
middletemporal-lh,0.0,0.0,0.7142857142857143,0.0,0.0,0.2857142857142857,0.0,0.0
parahippocampal-lh,0.0,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.0,0.1111111111111111,0.0
parsorbitalis-lh,0.0,0.13157894736842105,0.0,0.07894736842105263,0.7105263157894737,0.0,0.07894736842105263,0.0
temporalpole-lh,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
transversetemporal-lh,0.0,0.21739130434782608,0.0,0.0,0.043478260869565216,0.0,0.4782608695652174,0.2608695652173913
transversetemporal-rh,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.6923076923076923
