,caudalmiddlefrontal-rh,cuneus-lh,cuneus-rh,frontalpole-lh,parahippocampal-lh,pericalcarine-lh,rostralanteriorcingulate-lh,transversetemporal-rh
caudalmiddlefrontal-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cuneus-lh,0.0,0.6301369863013698,0.0136986301369863,0.0684931506849315,0.0,0.1643835616438356,0.04794520547945205,0.07534246575342465
cuneus-rh,0.0,0.0,0.8309859154929577,0.15492957746478872,0.0,0.014084507042253521,0.0,0.0
frontalpole-lh,0.0,0.052941176470588235,0.041176470588235294,0.6647058823529411,0.011764705882352941,0.029411764705882353,0.2,0.0
parahippocampal-lh,0.0,0.0,0.0,0.010638297872340425,0.9574468085106383,0.0,0.031914893617021274,0.0
pericalcarine-lh,0.0,0.19463087248322147,0.026845637583892617,0.020134228187919462,0.0,0.7114093959731543,0.0,0.04697986577181208
rostralanteriorcingulate-lh,0.0,0.022556390977443608,0.0,0.24812030075187969,0.05263157894736842,0.007518796992481203,0.6691729323308271,0.0
transversetemporal-rh,0.0,0.12359550561797752,0.0,0.0,0.0,0.033707865168539325,0.0,0.8426966292134831
