,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.20670391061452514,0.0670391061452514,0.12290502793296089,0.12290502793296089,0.12290502793296089,0.12290502793296089,0.11173184357541899,0.12290502793296089
parsopercularis-lh,0.11711711711711711,0.12612612612612611,0.11711711711711711,0.11711711711711711,0.14414414414414414,0.14414414414414414,0.11711711711711711,0.11711711711711711
parstriangularis-rh,0.08786610878661087,0.0502092050209205,0.20502092050209206,0.16317991631799164,0.11715481171548117,0.11715481171548117,0.06276150627615062,0.19665271966527198
postcentral-rh,0.08139534883720931,0.046511627906976744,0.15891472868217055,0.22093023255813954,0.13953488372093023,0.14728682170542637,0.05813953488372093,0.14728682170542637
rostralmiddlefrontal-lh,0.09210526315789473,0.06140350877192982,0.11842105263157894,0.15789473684210525,0.2149122807017544,0.18421052631578946,0.06578947368421052,0.10526315789473684
rostralmiddlefrontal-rh,0.09333333333333334,0.06222222222222222,0.12,0.1688888888888889,0.19111111111111112,0.19111111111111112,0.06666666666666667,0.10666666666666667
superiortemporal-lh,0.10869565217391304,0.06521739130434782,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.33695652173913043,0.14130434782608695
superiortemporal-rh,0.08300395256916997,0.04743083003952569,0.1857707509881423,0.15019762845849802,0.09881422924901186,0.09881422924901186,0.1067193675889328,0.22924901185770752
