,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.12704918032786885,0.11065573770491803,0.12704918032786885,0.12704918032786885,0.13114754098360656,0.13114754098360656,0.12295081967213115,0.12295081967213115
parsopercularis-lh,0.12556053811659193,0.1210762331838565,0.12556053811659193,0.12556053811659193,0.12556053811659193,0.12556053811659193,0.12556053811659193,0.12556053811659193
parstriangularis-rh,0.12704918032786885,0.11065573770491803,0.12704918032786885,0.12704918032786885,0.13114754098360656,0.13114754098360656,0.12295081967213115,0.12295081967213115
postcentral-rh,0.12704918032786885,0.11065573770491803,0.12704918032786885,0.12704918032786885,0.13114754098360656,0.13114754098360656,0.12295081967213115,0.12295081967213115
rostralmiddlefrontal-lh,0.12704918032786885,0.11065573770491803,0.12704918032786885,0.12704918032786885,0.13114754098360656,0.13114754098360656,0.12295081967213115,0.12295081967213115
rostralmiddlefrontal-rh,0.12704918032786885,0.11065573770491803,0.12704918032786885,0.12704918032786885,0.13114754098360656,0.13114754098360656,0.12295081967213115,0.12295081967213115
superiortemporal-lh,0.128099173553719,0.1115702479338843,0.128099173553719,0.128099173553719,0.128099173553719,0.128099173553719,0.12396694214876033,0.12396694214876033
superiortemporal-rh,0.128099173553719,0.1115702479338843,0.128099173553719,0.128099173553719,0.128099173553719,0.128099173553719,0.12396694214876033,0.12396694214876033
