,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.174496644295302,0.06040268456375839,0.0,0.16778523489932887,0.16778523489932887,0.16778523489932887,0.16778523489932887,0.09395973154362416
inferiorparietal-rh,0.12987012987012986,0.22077922077922077,0.0,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986
parsopercularis-lh,0.0,0.0,0.48484848484848486,0.0,0.2878787878787879,0.22727272727272727,0.0,0.0
parstriangularis-rh,0.15527950310559005,0.055900621118012424,0.0,0.19254658385093168,0.15527950310559005,0.15527950310559005,0.19875776397515527,0.08695652173913043
rostralmiddlefrontal-lh,0.12935323383084577,0.04477611940298507,0.09950248756218906,0.11940298507462686,0.21890547263681592,0.19900497512437812,0.11940298507462686,0.06965174129353234
rostralmiddlefrontal-rh,0.13402061855670103,0.04639175257731959,0.08247422680412371,0.12371134020618557,0.211340206185567,0.20618556701030927,0.12371134020618557,0.07216494845360824
superiortemporal-lh,0.14124293785310735,0.05084745762711865,0.0,0.1751412429378531,0.14124293785310735,0.14124293785310735,0.24293785310734464,0.10734463276836158
superiortemporal-rh,0.13392857142857142,0.08035714285714286,0.008928571428571428,0.13392857142857142,0.14285714285714285,0.14285714285714285,0.1875,0.16964285714285715
