,Fp1,T7,TP9,P7,Cz,Fp2,TP7,PO7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.33480176211453744,0.0,0.3392070484581498,0.32599118942731276,0.0,0.0,0.0
TP9,0.0,0.0,0.5297619047619048,0.0,0.0,0.0,0.47023809523809523,0.0
P7,0.0,0.28102189781021897,0.0,0.4489051094890511,0.27007299270072993,0.0,0.0,0.0
Cz,0.0,0.334841628959276,0.0,0.334841628959276,0.33031674208144796,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.5063291139240507,0.0,0.0,0.0,0.4936708860759494,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
