,Fp1,T7,TP9,P7,Cz,Fp2,TP7,PO7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
TP9,0.0,0.0,0.3384615384615385,0.0,0.0,0.0,0.3333333333333333,0.3282051282051282
P7,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
Cz,0.0,0.5333333333333333,0.0,0.0,0.4666666666666667,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.3385416666666667,0.0,0.0,0.0,0.3333333333333333,0.328125
PO7,0.0,0.0,0.328042328042328,0.0,0.0,0.0,0.32275132275132273,0.3492063492063492
