,Fp1,T7,TP9,P7,Cz,Fp2,TP7,PO7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.2472885032537961,0.0,0.25162689804772237,0.25162689804772237,0.0,0.0,0.24945770065075923
TP9,0.0,0.0,0.5027624309392266,0.0,0.0,0.0,0.4972375690607735,0.0
P7,0.0,0.23434343434343435,0.0,0.26666666666666666,0.24646464646464647,0.0,0.0,0.25252525252525254
Cz,0.0,0.23839662447257384,0.0,0.2552742616033755,0.25316455696202533,0.0,0.0,0.25316455696202533
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
PO7,0.0,0.23155737704918034,0.0,0.25614754098360654,0.2459016393442623,0.0,0.0,0.26639344262295084
