,Fp1,FT9,T7,Fp2,PO7,F6,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.4497991967871486,0.0,0.0,0.43775100401606426,0.11244979919678715,0.0,0.0
T7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.4403292181069959,0.0,0.0,0.4444444444444444,0.11522633744855967,0.0,0.0
F6,0.0,0.3373493975903614,0.0,0.0,0.3373493975903614,0.3253012048192771,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
