,Fp1,T7,TP9,P7,Cz,Fp2,TP7,PO7
Fp1,0.14285714285714285,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0
T7,0.05555555555555555,0.5,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0
TP9,0.0,0.0,0.5181818181818182,0.0,0.0,0.0,0.4818181818181818,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0625,0.4375,0.0,0.0,0.375,0.125,0.0,0.0
Fp2,0.1111111111111111,0.3333333333333333,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0
TP7,0.0,0.0,0.5047619047619047,0.0,0.0,0.0,0.49523809523809526,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
