,Fp1,T7,TP9,P7,Cz,Fp2,TP7,PO7
Fp1,0.2602040816326531,0.0,0.2653061224489796,0.0,0.0,0.20918367346938777,0.2653061224489796,0.0
T7,0.0,0.32972972972972975,0.0,0.34054054054054056,0.32972972972972975,0.0,0.0,0.0
TP9,0.2175732217573222,0.0,0.3054393305439331,0.0,0.0,0.17154811715481172,0.3054393305439331,0.0
P7,0.0,0.31958762886597936,0.0,0.36597938144329895,0.31443298969072164,0.0,0.0,0.0
Cz,0.0,0.3314917127071823,0.0,0.3370165745856354,0.3314917127071823,0.0,0.0,0.0
Fp2,0.25153374233128833,0.0,0.25153374233128833,0.0,0.0,0.24539877300613497,0.25153374233128833,0.0
TP7,0.2175732217573222,0.0,0.3054393305439331,0.0,0.0,0.17154811715481172,0.3054393305439331,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
