,Fp1,T7,TP9,P7,Cz,Fp2,TP7,PO7
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.2713178294573643,0.0,0.20155038759689922,0.2751937984496124,0.0,0.0,0.25193798449612403
TP9,0.0,0.0,0.4875,0.0,0.0,0.0,0.5125,0.0
P7,0.0,0.25120772946859904,0.0,0.2463768115942029,0.25120772946859904,0.0,0.0,0.25120772946859904
Cz,0.0,0.26953125,0.0,0.203125,0.2734375,0.0,0.0,0.25390625
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.39603960396039606,0.0,0.0,0.0,0.6039603960396039,0.0
PO7,0.0,0.26422764227642276,0.0,0.21138211382113822,0.26422764227642276,0.0,0.0,0.2601626016260163
