,Fp1,T7,TP9,P7,Cz,Fp2,TP7,PO7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.47468354430379744,0.3037974683544304,0.0,0.0,0.22151898734177214
Cz,0.0,0.0,0.0,0.36923076923076925,0.36153846153846153,0.0,0.0,0.2692307692307692
Fp2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.33653846153846156,0.33653846153846156,0.0,0.0,0.3269230769230769
