,Fp1,T7,TP9,P7,Cz,Fp2,TP7,PO7
Fp1,0.26666666666666666,0.0,0.3333333333333333,0.0,0.0,0.06666666666666667,0.3333333333333333,0.0
T7,0.0,0.33513513513513515,0.0,0.32432432432432434,0.0,0.0,0.0,0.34054054054054056
TP9,0.18181818181818182,0.0,0.4090909090909091,0.0,0.0,0.045454545454545456,0.36363636363636365,0.0
P7,0.0,0.33519553072625696,0.0,0.329608938547486,0.0,0.0,0.0,0.33519553072625696
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0
TP7,0.18181818181818182,0.0,0.4090909090909091,0.0,0.0,0.045454545454545456,0.36363636363636365,0.0
PO7,0.0,0.328125,0.0,0.3125,0.0,0.0,0.0,0.359375
