,Fp1,T7,P7,Fp2,FT7,TP7,PO7,AF4
Fp1,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.12698412698412698,0.873015873015873,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.2056451612903226,0.0,0.20967741935483872,0.1935483870967742,0.20967741935483872,0.1814516129032258
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.17747440273037543,0.0,0.22184300341296928,0.20819112627986347,0.22525597269624573,0.16723549488054607
TP7,0.0,0.0,0.16606498194945848,0.0,0.21299638989169675,0.22021660649819494,0.22382671480144403,0.17689530685920576
PO7,0.0,0.0,0.17333333333333334,0.0,0.22,0.20666666666666667,0.23666666666666666,0.16333333333333333
AF4,0.0,0.0,0.18067226890756302,0.0,0.20588235294117646,0.20588235294117646,0.20588235294117646,0.20168067226890757
