,Fp1,T7,TP9,P7,Cz,Fp2,TP7,PO7
Fp1,0.3230769230769231,0.0,0.0,0.3384615384615385,0.3384615384615385,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.15384615384615385,0.0,0.0,0.4195804195804196,0.42657342657342656,0.0,0.0,0.0
Cz,0.14193548387096774,0.0,0.0,0.3935483870967742,0.4645161290322581,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
