,Fp1,FT9,T7,Fp2,PO7,F6,AF8,AF4
Fp1,0.4878048780487805,0.0,0.0,0.0,0.0,0.0,0.5121951219512195,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.8675496688741722,0.0,0.13245033112582782,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.1206896551724138,0.0,0.0,0.0,0.11494252873563218,0.0,0.764367816091954,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
