,Fp1,Cz,F4,Fp2,AF7,F6,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.5702479338842975,0.4297520661157025,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.5048543689320388,0.49514563106796117,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
