,Fp1,T7,TP9,P7,Cz,Fp2,TP7,PO7
Fp1,0.28412537917087965,0.057633973710819006,0.057633973710819006,0.0839231547017189,0.11425682507583418,0.21536905965621841,0.057633973710819006,0.12942366026289182
T7,0.018610834164174143,0.3293452974410103,0.0,0.24160850780990362,0.23629112662013957,0.013625789298770355,0.0,0.16051844466600199
TP9,0.029850746268656716,0.0,0.48507462686567165,0.0,0.0,0.022388059701492536,0.42857142857142855,0.03411513859275053
P7,0.026791478373143964,0.23499031633311815,0.0,0.31504196255648803,0.2588766946417043,0.014525500322788897,0.0,0.14977404777275663
Cz,0.0365296803652968,0.23059360730593606,0.0,0.26125244618395305,0.30463144161774297,0.02446183953033268,0.0,0.1425309849967384
Fp2,0.2655860349127182,0.05236907730673317,0.05361596009975062,0.05610972568578554,0.09476309226932668,0.28428927680798005,0.05361596009975062,0.1396508728179551
TP7,0.030484485574305935,0.0,0.44202504082743604,0.0,0.0,0.02286336418072945,0.4703320631464344,0.03429504627109418
PO7,0.04947816003092385,0.18554310011596445,0.02396598376497874,0.17935833011209895,0.1673753382296096,0.04329339002705837,0.023579435639737148,0.3274062620796289
