,Fp1,T7,TP9,P7,Cz,Fp2,TP7,PO7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.32231404958677684,0.0,0.33884297520661155,0.33884297520661155,0.0,0.0,0.0
TP9,0.0,0.0,0.49624060150375937,0.0,0.0,0.0,0.5037593984962406,0.0
P7,0.0,0.22598870056497175,0.0,0.384180790960452,0.3898305084745763,0.0,0.0,0.0
Cz,0.0,0.21739130434782608,0.0,0.375,0.4076086956521739,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.4785714285714286,0.0,0.0,0.0,0.5214285714285715,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
