,Fp1,T7,TP9,P7,Cz,Fp2,TP7,PO7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.494949494949495,0.0,0.0,0.0,0.0,0.0,0.5050505050505051
TP9,0.0,0.0,0.6875,0.0,0.0,0.0,0.3125,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.45454545454545453,0.0
PO7,0.0,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.7297297297297297
