,Fp1,FT9,T7,Fp2,PO7,F6,AF8,AF4
Fp1,0.4864864864864865,0.0,0.5135135135135135,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.7192982456140351,0.0,0.0,0.0,0.2807017543859649,0.0,0.0
T7,0.2740740740740741,0.0,0.725925925925926,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.5039370078740157,0.0,0.0,0.0,0.49606299212598426,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
