,Fp1,T7,TP9,P7,Cz,Fp2,TP7,PO7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.8111111111111111,0.0,0.1,0.08888888888888889,0.0,0.0,0.0
TP9,0.0,0.0,0.49635036496350365,0.0,0.0,0.0,0.5036496350364964,0.0
P7,0.0,0.37037037037037035,0.0,0.3333333333333333,0.2962962962962963,0.0,0.0,0.0
Cz,0.0,0.34615384615384615,0.0,0.34615384615384615,0.3076923076923077,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.47586206896551725,0.0,0.0,0.0,0.5241379310344828,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
