,Fp1,T7,TP9,P7,Cz,Fp2,TP7,PO7
Fp1,0.189873417721519,0.20253164556962025,0.0,0.20253164556962025,0.20253164556962025,0.0,0.0,0.20253164556962025
T7,0.0893854748603352,0.22346368715083798,0.0,0.22905027932960895,0.22905027932960895,0.0,0.0,0.22905027932960895
TP9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P7,0.07239819004524888,0.18552036199095023,0.0,0.24434389140271492,0.248868778280543,0.0,0.0,0.248868778280543
Cz,0.06177606177606178,0.1583011583011583,0.0,0.21235521235521235,0.28185328185328185,0.0,0.0,0.2857142857142857
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.05245901639344262,0.13442622950819672,0.0,0.18032786885245902,0.2360655737704918,0.0,0.0,0.39672131147540984
