,frontalpole-rh,inferiortemporal-rh,isthmuscingulate-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.7740384615384616,0.22596153846153846,0.0,0.0,0.0,0.0,0.0,0.0
inferiortemporal-rh,0.04880478087649402,0.3346613545816733,0.10159362549800798,0.09063745019920319,0.12151394422310757,0.22609561752988047,0.05776892430278884,0.018924302788844622
isthmuscingulate-lh,0.0,0.08928571428571429,0.33482142857142855,0.3196428571428571,0.1,0.12321428571428572,0.033035714285714286,0.0
isthmuscingulate-rh,0.0,0.0832553788587465,0.33115060804490176,0.3479887745556595,0.09448082319925163,0.11880261927034612,0.02432179607109448,0.0
parahippocampal-lh,0.0,0.12951167728237792,0.12101910828025478,0.10934182590233546,0.2770700636942675,0.13694267515923567,0.1337579617834395,0.09235668789808917
parahippocampal-rh,0.0,0.23734177215189872,0.14767932489451477,0.1360759493670886,0.1339662447257384,0.27637130801687765,0.05485232067510549,0.013713080168776372
rostralanteriorcingulate-lh,0.0,0.08498583569405099,0.05524079320113314,0.039660056657223795,0.1813031161473088,0.0764872521246459,0.3087818696883853,0.2535410764872521
rostralanteriorcingulate-rh,0.0,0.041749502982107355,0.0,0.0,0.17693836978131214,0.02982107355864811,0.35984095427435386,0.39165009940357853
