,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.06507511232393395,0.006355742991813446,0.005094545053612283,0.0019157088122605363,0.005185093304666611,0.022876802006670527,0.01565409741172579,0.018174288155682353,0.01302116927147937,0.007935169106094434,0.027555266131922048,0.009374638220458116,0.013174081424515559,0.023589266517820225,0.023292882935031286,0.021636483916315223,0.00815967915322914,0.0223739628986466,0.03370710328289093,0.009255905620331321,0.004265553074781554,0.01227735053336641,0.008630543840789437,0.02191956779404063,0.015907067449488686,0.031044405854626644,0.017132500895835054,0.008226177678546817,0.008772705973152512,0.00662077234763913,0.030691033380192398,0.05788183246506243,0.013167121475233606,0.006481780093166846,0.05328633644808291,0.015098679676948095,0.0003065134099616858,0.012363488519529203,0.006206896551724138,0.005056851070867444,0.013985983626891591,0.004559386973180077,0.004482138427189283,0.015713291435816863,0.01428236720968053,0.009235645965985832,0.007501998401278976,0.00615783235480581,0.024942597646021115,0.01581493425948896,0.007661594862041401,0.024476212133741286,0.010650100609167837,0.021900893078640536,0.016660395821274016,0.015343793930372943,0.013934989939083216,0.006788913696628904,0.004367816091954023,0.04665763940571681,0.003639226549794647,0.005868408721298823,0.01662966178781113
Fz,0.0033368416369196786,0.044871478247677274,0.020449146623909637,0.023592384973109594,0.026372725351851718,0.00804569718653742,0.013311718397026544,0.01386865649489576,0.01666977418846086,0.01178243203626743,0.008015500388874693,0.02187978848685383,0.01305206088430243,0.011933133602640872,0.01399793463006507,0.005490449125940058,0.030326671118963897,0.0027411792242439835,0.0033554347532843403,0.025515448790995765,0.01897497520955068,0.01823757558733696,0.01999763318223245,0.01152733391083676,0.012772253886823825,0.007656097135950165,0.019150649783599573,0.029371377890361504,0.033596566565183186,0.017180334133763166,0.006250182431366582,0.002636837524124777,0.01583369349580687,0.02159825241692125,0.002573613613959856,0.016279282172177605,0.026144347592863146,0.021556907063964792,0.014870309589752386,0.019560572023005464,0.013722095762436774,0.02199091034535014,0.017571035426735916,0.012070065575570612,0.011867288654325975,0.014773849290395775,0.01875709988947468,0.020920336138024305,0.010821650882050247,0.005554983555179966,0.03000073181823322,0.004141851852527618,0.014752844412570635,0.004466253071181134,0.011914768049278377,0.013634599819915579,0.005297073401222502,0.033027169392945255,0.01752135354701253,0.005961866203056897,0.02892140253076147,0.017676896922619603,0.010256622106728942
F3,0.00346848421209943,0.026656008863390625,0.0480090712556828,0.020863224596949292,0.02295465524323316,0.010758705079838303,0.00743683173048205,0.007873458811901168,0.018680980579424755,0.012767974077188772,0.013020845568092153,0.016793307606501967,0.006152101654709882,0.00838801431570253,0.01138908879319583,0.005755342408811755,0.028230755157838735,0.004330685144256615,0.007029910643473927,0.01613669606588324,0.0219867879426298,0.01589199389822515,0.012111956796284079,0.017859105412332904,0.01602677200136828,0.00811708432078324,0.018999056343539274,0.02338157841308662,0.028628727392682567,0.018207963829634438,0.008974891226701944,0.002590675223335385,0.017277538386660664,0.017918999800216877,0.0061560377514040185,0.020342901278276416,0.022092615110763297,0.021039838583960482,0.016026016941966918,0.02050512019762645,0.015296328934748773,0.021874598699910756,0.017449164087719335,0.01896387966411378,0.010819651656980653,0.01697493434898331,0.02427636924709056,0.016339698679842956,0.01970432377215596,0.008940927536222157,0.02722862703689858,0.007837527073074313,0.021386568153227616,0.00878431563205631,0.011751290088900135,0.012714305433720662,0.010007641201141785,0.026245151679688362,0.019284220606432388,0.004228496942960239,0.02178257233972438,0.018581676285564137,0.008695928238707053
F7,0.0012985577720064099,0.025142211621071144,0.017767942669613915,0.04341475501620748,0.028304850794437987,0.004982051883868661,0.013262364615113306,0.009677391795865565,0.01920497689037631,0.007705151606799328,0.01163842331160146,0.019725997831334476,0.010223186850842985,0.011573074454783967,0.009989375889144846,0.012971558695181178,0.020938194575638995,0.01199759886556068,0.010858651292463144,0.01719137636939231,0.02267169984263294,0.014161670097750528,0.016557815110936708,0.013297440234074882,0.013398484296510717,0.005056252646657927,0.013734124909764217,0.021671228718291385,0.02334554826215552,0.023040512891683455,0.005657139476704778,0.0011604133281759407,0.01871017966240795,0.018198010627421553,0.0012432999944742222,0.019688731447477084,0.039511966974918274,0.014257336615618198,0.021172171539799892,0.019872496173748446,0.011582379944949749,0.020677208309368776,0.016420124251300253,0.015814811468267513,0.01602053995700555,0.015644778185147822,0.014901320958284614,0.025155323477566046,0.009066413886533408,0.013864535041667951,0.019447020171389454,0.008319150293341081,0.013890426749732242,0.00985913175970387,0.015976324850340947,0.01426664210578398,0.013943947346562626,0.025420403691896645,0.01738841895462133,0.003312324295453166,0.025479589415026448,0.025084099068792116,0.014190870164755667
FT9,0.002736784859155796,0.026221113219201175,0.017445962761450336,0.025787724353689936,0.04496986743640663,0.005135660106979419,0.013679576872693507,0.00450790861880728,0.015338610940905396,0.008866036208292422,0.010519861571486811,0.022156149594008103,0.011827000450327411,0.015588259660917404,0.0071063962077346395,0.009998950056311434,0.02474594233676452,0.011778850688984533,0.013423078910650612,0.023757436759348806,0.024551497687252948,0.015211715402919991,0.016933048864215212,0.008348733874546495,0.010469251004623852,0.008542194201850033,0.011820848436527212,0.023003692028548628,0.024283680019817688,0.019036750489905364,0.00622993930833319,0.0038215489458319285,0.022185925340801056,0.01639277901228188,0.004277700262403895,0.016213304263017456,0.02840282237987783,0.017849575880168615,0.021825253278408153,0.01966277941421345,0.016992477317525116,0.023840652999352806,0.012570327771092588,0.014173419527148016,0.01783206314755072,0.015300017307665491,0.013318945823725939,0.018618249497790604,0.015680170747092353,0.012377728725721078,0.021346380524200792,0.007922358304767483,0.010023517098086888,0.0048983974414184735,0.017572858299435737,0.0169004842044995,0.012998507931586325,0.026152784852593647,0.017621172114479954,0.0023900983748020074,0.023469399473223566,0.027067671331533663,0.0162781054750462
FC5,0.014274059896073547,0.009106363189127695,0.009030363127632751,0.004863716959280099,0.0059795349957466,0.053451552234828684,0.024661290983816583,0.03248884635488731,0.010810221484282918,0.019118908157304063,0.015170261558486815,0.008543474361733748,0.008795050169623548,0.019385150508870644,0.027662887290020394,0.021761432934641126,0.009535070052988141,0.01784739261445746,0.022823250725127857,0.00801464604536277,0.008602161034754892,0.014590605110229683,0.00877040350931136,0.02681121052793408,0.016600564728551075,0.02456018048765489,0.02551929147577612,0.01350569596900655,0.010955413604731012,0.017855271653906466,0.03442282641002778,0.014750484272668573,0.0016016767620863183,0.011117352847728273,0.026155028748885405,0.01713987793254005,0.0032741008927015753,0.009436524408367411,0.0070518581721653395,0.005264141274380183,0.011426060019063433,0.01114302954831965,0.01912411985364204,0.024337412497822057,0.010998362697168158,0.012107372731092867,0.01679292859412313,0.00806337310006252,0.018973211265873383,0.01799466531377794,0.011530363127632752,0.0272629677459029,0.013884120468591457,0.01690717082269983,0.015639857434226034,0.010999413235761358,0.023655049247199418,0.009541898553843946,0.008307110865131343,0.030157129826071806,0.007310241982596931,0.013189655525833,0.019346342075864262
FC1,0.009811606015667903,0.016284999064604823,0.007161312064704561,0.013920954100334816,0.016751341918238277,0.02584900888124679,0.0530862198844939,0.02706793785903021,0.011839419743116843,0.01427663748687966,0.015718177254801964,0.007853998371941383,0.018033394636662196,0.024033236732993676,0.023953107366309026,0.01763095292371698,0.006816838100906801,0.021141400014258432,0.031185534386850636,0.020269648751909376,0.008383979422129277,0.010754466517677187,0.020097540383988977,0.008035898550757113,0.0026429486637476363,0.01758779578871419,0.01469260939036151,0.017418391172430395,0.011974813107312349,0.02755785422587578,0.02065174087536983,0.011896747280460283,0.008262242004360482,0.013819183288203736,0.0188663730716306,0.005686023988827756,0.013982660229123573,0.011214367240032736,0.003929254217726797,0.0042698640459931814,0.009854374450646826,0.010074018545015327,0.023251789632071647,0.019022893425358598,0.013901244722654072,0.008144111494166092,0.013075354346944403,0.012804310390596423,0.007358543029755718,0.022897140873531507,0.007726076050851658,0.020429650257321703,0.0012356773758705909,0.007082731781938555,0.02779811085386283,0.028420716833267308,0.01897780422259012,0.01282285938438239,0.005578971429313552,0.01846701809416903,0.012498094798265373,0.029663350796329736,0.03450467818770489
C3,0.011562973593201999,0.016562505788723224,0.007206374189860304,0.010357456747920758,0.005420926032329172,0.0343613904070262,0.0273256816455879,0.05353379301552953,0.009695394904471234,0.01596305040525181,0.013693702807092461,0.004901726936457561,0.013669346044974516,0.021573476753479277,0.03006779248361415,0.015704833427146368,0.01327368733777497,0.0162112153862927,0.019119066510366517,0.01618439605298754,0.005756541706895667,0.013369324189445114,0.013277334968816789,0.021355879592943203,0.012114018020911044,0.02248725035285367,0.021472318027167488,0.021954544936511552,0.019642501564867333,0.020442005137410967,0.02260526886688409,0.011794867114111648,0.001910072749899959,0.013979722466041983,0.020086277064035558,0.012187668230172444,0.008459116931049318,0.013715588593343365,0.00074123392735257,0.007119906843873626,0.006279388433809095,0.009657237658089086,0.023453082539032256,0.022053140235478285,0.009856302499622379,0.007030581906748195,0.02124545050479011,0.013115049006175187,0.009390935377996946,0.020379793697384394,0.01997042695739866,0.02324504990413118,0.01273871265788149,0.013228629849260723,0.01620638269539628,0.016640593668929508,0.018636738744864614,0.01669550984687245,0.005948899613932714,0.021643084311747322,0.010375005719384617,0.01619543980227083,0.025154332614128073
T7,0.00846410607568257,0.0200008051658553,0.017228591308192806,0.021616658661868668,0.018917063744225027,0.01168773335251691,0.012212034339105952,0.009867072358508741,0.05215388402893174,0.0035526779313118668,0.017546473032396984,0.02915828631264429,0.012887100960640828,0.007256524438667086,0.01713301964935994,0.00964792911168901,0.02498828769619478,0.012168624151533646,0.01050007192946303,0.01678249372675929,0.014027648122774135,0.02410733906707173,0.013665953269900137,0.013884424948224009,0.012582480475668205,0.011683760651770299,0.016139265421425856,0.020685428953273466,0.02328150681059102,0.015025643678853175,0.009515471926314717,0.008364561716103093,0.01986222626054765,0.010200498654830394,0.007232497210259696,0.01641373695805773,0.024721895874755304,0.01698636102885989,0.022918737448123647,0.0260912777632908,0.007608527811958624,0.009676197668241356,0.019358248429017726,0.012744280727188216,0.016471751521853307,0.014569854617837202,0.011413127502185864,0.017726984674586055,0.013228204031057362,0.011474308884533026,0.02105163376169076,0.008250547293999513,0.01814521664056474,0.010256364199439224,0.019115615208587296,0.017665266037442208,0.016356796903855525,0.027751347329071505,0.012073992688594984,0.009163199925624834,0.018749947654966685,0.014813293720462663,0.011175138550997905
TP9,0.006506982517891778,0.014819233767655676,0.012845570631975103,0.008817649041436825,0.012013796283745999,0.027741404438960275,0.02032918449236725,0.021334917003681123,0.003730360095798841,0.0578615177761598,0.012696503777608623,0.010506160573362509,0.006722237160527024,0.01877326311722667,0.010547385526163796,0.010524062696874184,0.015830100877750723,0.01192749415179417,0.015345813695196012,0.015114869149220484,0.020589230207156282,0.009432600267602006,0.010470284799589967,0.02839194533190123,0.02031848613430976,0.016692044186977666,0.033011566846064266,0.014353134815609406,0.011485147189532653,0.014734857748878474,0.02678780981875275,0.005662726751928936,0.0029846732992739986,0.010984955523390091,0.017991700546929286,0.01771032964277447,0.009436094860205312,0.01949733861738896,0.006951541700324686,0.010748232637890673,0.017667464683795313,0.032613653322210584,0.018438185842536824,0.02398066080191602,0.01715636007934769,0.013632482381301231,0.016167104265615195,0.011434720831353364,0.02390534313501844,0.012338032146879976,0.012019360043022318,0.025626092794614974,0.01769963128471698,0.013980041073724817,0.013517579767780234,0.014487436505321565,0.008389208922839345,0.01142780317289594,0.006991126646948105,0.021406668551226207,0.0145914261805375,0.016235003586811018,0.014071406277708632
