,entorhinal-lh,frontalpole-lh,paracentral-rh,parahippocampal-rh,parsorbitalis-rh,posteriorcingulate-lh,posteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.7810457516339869,0.024509803921568627,0.021241830065359478,0.0,0.0,0.07516339869281045,0.07679738562091504,0.021241830065359478
frontalpole-lh,0.03148148148148148,0.7703703703703704,0.037037037037037035,0.03888888888888889,0.0,0.0,0.007407407407407408,0.11481481481481481
paracentral-rh,0.011752136752136752,0.023504273504273504,0.48504273504273504,0.0,0.0,0.16987179487179488,0.28952991452991456,0.0202991452991453
parahippocampal-rh,0.0,0.030206677265500796,0.0,0.890302066772655,0.0794912559618442,0.0,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.12834224598930483,0.8529411764705882,0.01871657754010695,0.0,0.0
posteriorcingulate-lh,0.04680851063829787,0.0,0.1797872340425532,0.0,0.009574468085106383,0.5297872340425532,0.21382978723404256,0.02021276595744681
posteriorcingulate-rh,0.048180924287118974,0.0058997050147492625,0.27630285152409045,0.0,0.0,0.18584070796460178,0.471976401179941,0.011799410029498525
temporalpole-lh,0.03278688524590164,0.08941877794336811,0.028315946348733235,0.0,0.0,0.028315946348733235,0.014903129657228018,0.8062593144560357
