,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-lh,0.37464788732394366,0.0,0.07042253521126761,0.2347417840375587,0.2647887323943662,0.03568075117370892,0.009389671361502348,0.010328638497652582
frontalpole-rh,0.0023584905660377358,0.24056603773584906,0.1391509433962264,0.040880503144654086,0.007861635220125786,0.17059748427672955,0.1957547169811321,0.2028301886792453
lateralorbitofrontal-lh,0.05726600985221675,0.09913793103448276,0.23399014778325122,0.10652709359605911,0.07573891625615764,0.16317733990147784,0.1311576354679803,0.1330049261083744
medialorbitofrontal-lh,0.21337579617834396,0.030254777070063694,0.12181528662420382,0.26831210191082805,0.20222929936305734,0.07643312101910828,0.03662420382165605,0.050955414012738856
parahippocampal-rh,0.24825783972125434,0.005226480836236934,0.09146341463414634,0.21602787456445993,0.3710801393728223,0.03832752613240418,0.017421602787456445,0.012195121951219513
rostralanteriorcingulate-lh,0.030710172744721688,0.12987843889955214,0.18106206014075496,0.07037747920665387,0.03326935380678183,0.2092130518234165,0.17146513115802944,0.17402431222008957
rostralanteriorcingulate-rh,0.009253139458030404,0.16523463317911435,0.15399867812293458,0.038334434897554524,0.016523463317911435,0.18704560475875742,0.23595505617977527,0.19365499008592202
rostralmiddlefrontal-rh,0.012607830126078301,0.16522893165228933,0.15660252156602522,0.051758460517584606,0.011944260119442602,0.18712674187126743,0.1957531519575315,0.21897810218978103
