,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-lh,0.30440587449933243,0.0,0.09879839786381843,0.24699599465954605,0.27102803738317754,0.050734312416555405,0.01335113484646195,0.014686248331108143
frontalpole-rh,0.002572898799313894,0.2169811320754717,0.14150943396226415,0.044596912521440824,0.008576329331046312,0.18096054888507718,0.19639794168096056,0.20840480274442538
lateralorbitofrontal-lh,0.06771653543307087,0.1188976377952756,0.20078740157480315,0.12283464566929134,0.06299212598425197,0.16456692913385826,0.12283464566929134,0.13937007874015747
medialorbitofrontal-lh,0.1960591133004926,0.0374384236453202,0.1399014778325123,0.2522167487684729,0.17142857142857143,0.09458128078817735,0.04532019704433497,0.06305418719211822
parahippocampal-rh,0.2632978723404255,0.007978723404255319,0.09042553191489362,0.22074468085106383,0.3191489361702128,0.05319148936170213,0.026595744680851064,0.018617021276595744
rostralanteriorcingulate-lh,0.03625377643504532,0.15030211480362538,0.16842900302114805,0.08308157099697885,0.03474320241691843,0.19788519637462235,0.15634441087613293,0.1729607250755287
rostralanteriorcingulate-rh,0.011784511784511785,0.1936026936026936,0.14309764309764308,0.04882154882154882,0.020202020202020204,0.18434343434343434,0.2079124579124579,0.19023569023569023
rostralmiddlefrontal-rh,0.015055467511885896,0.18541996830427893,0.15134706814580032,0.061806656101426306,0.014263074484944533,0.18462757527733756,0.179080824088748,0.20839936608557844
