,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,-0.007893634067668437,0.007908084215461339,-0.0018480133455142725,0.008351543195505684,0.003916953395062227,-0.0036218492656916526,0.0025865764549291917,-0.0027349313056029625,0.0034734944150178818,0.005690789315239607,0.0030300354349735367,-0.009740362955601121,-0.0036218492656916526,-0.004862314175113312,0.004360412375106572,-0.003975396215024622,-0.005305773155157657,-0.0009610953854255755,0.005247330335195262
caudalmiddlefrontal-rh,-0.0033899639705886955,0.007301365471907156,-0.0037278753311686327,0.006037142968746606,0.0016123642076846592,-0.0027470023542191455,-0.0009160807986364553,-0.0037278753311686327,0.000980252956104384,0.0035086979624254916,-0.00028396954705617317,-0.004588774274591111,-0.003869550094274171,0.0008060270986310555,0.0016123642076846592,0.0017869000755805428,0.0003155906101563119,-0.0035862005680631012,0.0028765867108452164
inferiorparietal-rh,-0.004095570673135013,0.0058421854815475655,-0.0030407477625672627,0.006274337599092947,0.0019528164236391823,-0.002176443527476507,0.0006563600710030593,-0.0030407477625672627,0.001520664306093808,0.0036814248938206867,0.0010885121885484336,-0.005727177256716946,-0.003280638655774576,-0.0009735039637178075,0.0023849685411845636,-0.00010919972862705879,-0.0014056560812631819,-0.0028008568693599495,0.0032492727762753124
parsopercularis-lh,-0.003331642462158932,0.006678001766021006,-0.003717098465064725,0.006045490697077299,0.001617913214471349,-0.002726999455163734,-0.0009121310613034728,-0.003717098465064725,0.0009854021455276418,0.0035154464213024705,-0.0002796199923597656,-0.004513999787075479,-0.0038545600290579365,0.0009315447673799646,0.001617913214471349,0.0019216437772809555,0.00043649526242946907,-0.003579636901071513,0.0028829353523587634
parstriangularis-rh,-0.0036288556225943444,0.006226527501153545,-0.0035444568398058512,0.00668356589237841,0.0019312427355719017,-0.0026303800573561284,-0.0006246678075590914,-0.0035444568398058512,0.00129226509978915,0.003941335545029234,1.4309828223660337e-05,-0.00499559023660863,-0.003726396084363738,3.18320668648564e-05,0.0019312427355719017,0.0009459088493145862,-0.00042520632436000155,-0.0033625175952479713,0.0034842971538043693
postcentral-lh,-0.005541032184099334,0.00695619412161725,-0.0031741463955842764,0.00738611673554674,0.0030868905962518137,-0.003604069009513773,0.0017971227544633372,-0.004033991623443263,0.002656967982322324,0.004806581051969787,0.002227045368392827,-0.007181556782144806,-0.0047060346341959505,-0.002452408028920383,0.0035168132101813035,-0.0015925628010613965,-0.00288233064284988,-0.0016422581569726022,0.00437665843804029
postcentral-rh,-0.0033690705800180493,0.0054667992693062314,-0.0031170167786242,0.005915833844968556,0.0014254880883452989,-0.0022189476272995515,-0.00012151032968928804,-0.0031170167786242,0.0009764535126829677,0.003221626390994603,0.0005274189370206434,-0.004817578610918388,-0.003316911469671807,0.00012180172136719986,0.0018745226640076232,0.0010198708726918485,-0.00032723285429512444,-0.002917122087576607,0.0027725918153322718
precentral-lh,-0.004542918534093214,0.006222449694756452,-0.003454739113594868,0.006651266161308768,0.0023631014957856064,-0.0025971061804902357,0.001076652096128665,-0.003454739113594868,0.0019342850292332972,0.004078367361994871,0.001505468562680981,-0.006187867721647394,-0.0036979656577952394,-0.0014708865895719236,0.0027919179623379226,-0.0006132536564672914,-0.0018997030561242328,-0.0023538796362898642,0.003649550895442555
precentral-rh,-0.0036438250475224615,0.006070714352626842,-0.003514363798329048,0.006524846959348005,0.001983520892136381,-0.0026060985848867235,-0.0005789390694267219,-0.003514363798329048,0.0013429059017456071,0.0038000513190210305,6.167592096405217e-05,-0.005030369572591689,-0.00370084618199866,-3.4910898658896405e-05,0.0024376534988575435,0.0008733543147834283,-0.0004890435053800588,-0.0033278814146594365,0.003345918712299868
rostralmiddlefrontal-lh,-0.003503699828088791,0.006238134389715225,-0.0035975782943418813,0.006708722625009343,0.0018144853875476513,-0.0026564018237536444,-0.0007268106734434551,-0.0035975782943418813,0.0011791613722998695,0.003720457433290976,-9.148665819568025e-05,-0.004797966963151205,-0.0037623140742955377,0.0003785036250840909,0.0018144853875476513,0.0013196800956723279,-9.208461021002756e-05,-0.003432842514388218,0.003085133418043201
rostralmiddlefrontal-rh,-0.0034067113467606963,0.005574804160031734,-0.0032048926452832166,0.006026271428654757,0.0015115987424245067,-0.0023019581080371623,-0.00023185819028120197,-0.0032048926452832166,0.001060131473801483,0.0033174678169166083,0.00041413664176014053,-0.004830816432475314,-0.0033994202087015354,0.00013532352237796003,0.0019630660110475304,0.0010382580596240074,-0.00031614374624506364,-0.0030103650818648978,0.0028660005482935846
superiorfrontal-lh,-0.008100443847172456,0.008137715828064357,-0.0017856039734692533,0.008588775819043153,0.004078175909255154,-0.00358984393738445,0.0027249959363187526,-0.0026877239554268517,0.003627115918276351,0.0058824158731703505,0.0031760559272975483,-0.010218734761195308,-0.00358984393738445,-0.005257074860428507,0.004529235900233949,-0.004354954878470908,-0.005708134851407309,-0.000883483991511648,0.005431355882191555
superiorfrontal-rh,-0.0049288625532619285,0.006471881290579483,-0.0029378706341425045,0.006899597287157749,0.002622437321375029,-0.0029378706341425045,0.0013392893316402157,-0.0037933026272990514,0.0021947213247967626,0.004333301307688123,0.0017670053282184892,-0.006600948499289841,-0.004042176617188975,-0.0018960725369288542,0.0030501533179533025,-0.0010406405437723074,-0.0023237885335071207,-0.0020824386409859577,0.0039055853111098493
superiorparietal-lh,-0.007052904910594272,0.010321612463923102,-0.0002961481538375152,0.010804237946548584,0.00597798312029376,-0.0022266500843394488,0.004530106672417308,-0.0012613991190884855,0.005495357637668272,0.007908485050795687,0.00501273215504279,-0.010231143264808146,-0.0022266500843394488,-0.014092147125812013,0.006460608602919242,-0.013126896160561036,-0.014092147125812013,0.0006691028114134481,0.007425859568170205
superiorparietal-rh,-0.0035157002362717626,0.005863715156531876,-0.00346600524296882,0.006323908437709969,0.0020033845525024713,-0.0025456186806126282,-0.0005525259906285218,-0.00346600524296882,0.0013644069167197195,0.0035627487506414007,8.645164515422993e-05,-0.004869815290473117,-0.0036447895975734723,0.00019231080248592602,0.0020033845525024713,0.0011126973648421107,-0.00026788247869217324,-0.0032872208883641674,0.0031025554694633084
superiortemporal-lh,-0.007099343101362364,0.010573705499521288,-0.00022649086768538468,0.011064623516212506,0.006155443349300377,-0.002190162934450235,0.0046826892992267374,-0.0012083269010678133,0.005664525332609166,0.008119115416065227,0.005173607315917955,-0.010319044125904883,-0.002190162934450235,-0.014737306276125794,0.006646361365991588,-0.014246388259434584,-0.014246388259434584,0.000755345165697037,0.007628197399374016
superiortemporal-rh,-0.007216946601280229,0.010065818641158561,-0.0004958712292206999,0.010545895453448528,0.005745127330548862,-0.0024161784783805623,0.004304896893678967,-0.0014560248538006276,0.005265050518258901,0.007665434579708731,0.004784973705968934,-0.010382441603816517,-0.0024161784783805623,-0.012782825665266354,0.006225204142838829,-0.011822672040686419,-0.013262902477556321,0.0004642823953592348,0.007185357767418764
supramarginal-lh,-0.003775969945390853,0.005509354212840212,-0.0027741109661789942,0.005943570452527573,0.0016014080556539315,-0.0019056784868042645,0.00029875933659184034,-0.0027741109661789942,0.00116719181596657,0.003338273014403391,0.0007329755762792017,-0.005379118346694835,-0.003007897398502317,-0.0006027397101338317,0.002035624295341293,0.0002656927692408981,-0.001036955949821193,-0.0025403245338556646,0.0029040567747160226
supramarginal-rh,-0.003515655626118136,0.006108295735597041,-0.0035619845902737646,0.006575149143626918,0.001865631748882754,-0.0026282777742140107,-0.000678897513203755,-0.0035619845902737646,0.0012294994333611267,0.0037740286954476426,-4.2765197682127776e-05,-0.004828903571606764,-0.003731263497765522,0.000306483916721903,0.001865631748882754,0.001240190732781657,-0.00016036949130797395,-0.0033927056827820143,0.0031378963799260154
