,FT9,F4,F8,FT7,P2,FT8,AF8,AF4
FT9,0.5405405405405406,0.02702702702702703,0.0,0.0,0.43243243243243246,0.0,0.0,0.0
F4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.28,0.0,0.36,0.36,0.0
P2,0.5,0.027777777777777776,0.0,0.0,0.4722222222222222,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.25,0.0,0.34375,0.40625,0.0
AF8,0.0,0.0,0.0,0.21621621621621623,0.02702702702702703,0.32432432432432434,0.43243243243243246,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
