,FT9,CP5,CP2,FC6,F4,F8,CPz,F6
FT9,0.32222222222222224,0.0,0.32222222222222224,0.0,0.0,0.35555555555555557,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.3218390804597701,0.0,0.3218390804597701,0.0,0.0,0.3563218390804598,0.0,0.0
FC6,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.5
F4,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.4
F8,0.28703703703703703,0.0,0.28703703703703703,0.0,0.0,0.42592592592592593,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.21052631578947367,0.05263157894736842,0.0,0.0,0.7368421052631579
