,FT9,CP5,CP2,FC6,F4,F8,CPz,F6
FT9,0.2916666666666667,0.2777777777777778,0.0,0.0,0.125,0.3055555555555556,0.0,0.0
CP5,0.2558139534883721,0.3023255813953488,0.0,0.0,0.10465116279069768,0.3372093023255814,0.0,0.0
CP2,0.0,0.01020408163265306,0.29591836734693877,0.30612244897959184,0.0,0.01020408163265306,0.12244897959183673,0.25510204081632654
FC6,0.0,0.0,0.2980769230769231,0.33653846153846156,0.0,0.0,0.11538461538461539,0.25
F4,0.2571428571428571,0.2571428571428571,0.0,0.0,0.22857142857142856,0.2571428571428571,0.0,0.0
F8,0.23,0.28,0.0,0.0,0.09,0.4,0.0,0.0
CPz,0.0,0.0,0.2653061224489796,0.2653061224489796,0.0,0.0,0.22448979591836735,0.24489795918367346
F6,0.0,0.0,0.2967032967032967,0.2967032967032967,0.0,0.0,0.13186813186813187,0.27472527472527475
