,F3,F7,FC5,F8,FT7,C5,FT8,AF8
F3,0.3114754098360656,0.0,0.0,0.0,0.3442622950819672,0.0,0.3442622950819672,0.0
F7,0.0,0.3387096774193548,0.3870967741935484,0.24193548387096775,0.0,0.03225806451612903,0.0,0.0
FC5,0.0,0.3384615384615385,0.4,0.23076923076923078,0.0,0.03076923076923077,0.0,0.0
F8,0.0,0.3111111111111111,0.3333333333333333,0.3111111111111111,0.0,0.044444444444444446,0.0,0.0
FT7,0.2676056338028169,0.0,0.0,0.0,0.36619718309859156,0.0,0.36619718309859156,0.0
C5,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0
FT8,0.2631578947368421,0.0,0.0,0.0,0.3684210526315789,0.0,0.3684210526315789,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
