,frontalpole-lh,frontalpole-rh,inferiortemporal-rh,isthmuscingulate-rh,parahippocampal-rh,parsorbitalis-rh,pericalcarine-rh,temporalpole-rh
frontalpole-lh,0.676,0.106,0.026,0.026,0.024,0.07,0.04,0.032
frontalpole-rh,0.07133243606998654,0.48183041722745623,0.05652759084791386,0.06998654104979811,0.04979811574697174,0.15881561238223418,0.09152086137281291,0.020188425302826378
inferiortemporal-rh,0.017127799736495388,0.057971014492753624,0.45849802371541504,0.08563899868247694,0.19499341238471674,0.04743083003952569,0.09354413702239789,0.04479578392621871
isthmuscingulate-rh,0.018731988472622477,0.08069164265129683,0.09798270893371758,0.40057636887608067,0.11959654178674352,0.06340057636887608,0.19740634005763688,0.021613832853025938
parahippocampal-rh,0.015060240963855422,0.05421686746987952,0.20783132530120482,0.11596385542168675,0.4141566265060241,0.030120481927710843,0.1355421686746988,0.02710843373493976
parsorbitalis-rh,0.055714285714285716,0.18285714285714286,0.05857142857142857,0.06,0.03428571428571429,0.48428571428571426,0.06285714285714286,0.06142857142857143
pericalcarine-rh,0.02278481012658228,0.07848101265822785,0.08481012658227848,0.17215189873417722,0.11139240506329114,0.049367088607594936,0.44936708860759494,0.03164556962025317
temporalpole-rh,0.033707865168539325,0.027287319422150885,0.051364365971107544,0.02086677367576244,0.028892455858747994,0.0593900481540931,0.04654895666131621,0.7319422150882825
