,cuneus-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,temporalpole-lh
cuneus-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.7708333333333334,0.0,0.0,0.14583333333333334,0.08333333333333333,0.0,0.0
frontalpole-lh,0.0,0.0,0.26785714285714285,0.16071428571428573,0.0,0.30357142857142855,0.08928571428571429,0.17857142857142858
frontalpole-rh,0.0,0.0,0.13414634146341464,0.573170731707317,0.0,0.18292682926829268,0.0,0.10975609756097561
parahippocampal-lh,0.0,0.13513513513513514,0.0,0.0,0.8648648648648649,0.0,0.0,0.0
parahippocampal-rh,0.0,0.03125,0.08854166666666667,0.06770833333333333,0.0,0.5885416666666666,0.08854166666666667,0.13541666666666666
pericalcarine-rh,0.0,0.0,0.07272727272727272,0.0,0.0,0.2909090909090909,0.6363636363636364,0.0
temporalpole-lh,0.0,0.0,0.10638297872340426,0.07446808510638298,0.0,0.3191489361702128,0.010638297872340425,0.48936170212765956
