,bankssts-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.8371501272264631,0.01272264631043257,0.04834605597964377,0.02544529262086514,0.02544529262086514,0.027989821882951654,0.022900763358778626,0.0
entorhinal-lh,0.012939001848428836,0.7874306839186691,0.012939001848428836,0.018484288354898338,0.022181146025878003,0.022181146025878003,0.12014787430683918,0.0036968576709796672
frontalpole-lh,0.030575539568345324,0.01079136690647482,0.7823741007194245,0.046762589928057555,0.00539568345323741,0.08273381294964029,0.04136690647482014,0.0
frontalpole-rh,0.019130434782608695,0.01391304347826087,0.04173913043478261,0.6852173913043478,0.0,0.22608695652173913,0.01391304347826087,0.0
isthmuscingulate-rh,0.017857142857142856,0.025510204081632654,0.01020408163265306,0.0,0.9030612244897959,0.02806122448979592,0.015306122448979591,0.0
rostralanteriorcingulate-rh,0.01926444833625219,0.01926444833625219,0.07180385288966724,0.2224168126094571,0.01576182136602452,0.637478108581436,0.014010507880910683,0.0
temporalpole-lh,0.022774327122153208,0.12629399585921325,0.035196687370600416,0.020703933747412008,0.010351966873706004,0.024844720496894408,0.7598343685300207,0.0
temporalpole-rh,0.0,0.0058997050147492625,0.0,0.0,0.0,0.0,0.0,0.9941002949852508
