,cuneus-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,temporalpole-lh
cuneus-lh,0.8536585365853658,0.04336043360433604,0.04607046070460705,0.0,0.0,0.0,0.056910569105691054,0.0
entorhinal-lh,0.02188782489740082,0.6046511627906976,0.04514363885088919,0.04514363885088919,0.07660738714090287,0.038303693570451436,0.015047879616963064,0.15321477428180574
frontalpole-lh,0.019402985074626865,0.05223880597014925,0.6298507462686567,0.12238805970149254,0.016417910447761194,0.025373134328358207,0.08059701492537313,0.05373134328358209
frontalpole-rh,0.0,0.058704453441295545,0.18016194331983806,0.6862348178137652,0.0,0.03643724696356275,0.0,0.038461538461538464
parahippocampal-lh,0.0,0.09104704097116843,0.02276176024279211,0.0,0.7814871016691958,0.01669195751138088,0.03490136570561457,0.05311077389984825
parahippocampal-rh,0.0,0.05084745762711865,0.036016949152542374,0.029661016949152543,0.02754237288135593,0.7055084745762712,0.057203389830508475,0.09322033898305085
pericalcarine-rh,0.028037383177570093,0.024299065420560748,0.09719626168224299,0.0,0.05046728971962617,0.052336448598130844,0.7271028037383177,0.020560747663551402
temporalpole-lh,0.0,0.18093699515347333,0.061389337641357025,0.029079159935379646,0.04361873990306947,0.0840064620355412,0.022617124394184167,0.5783521809369951
