,cuneus-lh,fusiform-lh,insula-lh,lateralorbitofrontal-lh,paracentral-rh,parahippocampal-rh,pericalcarine-lh,posteriorcingulate-rh
cuneus-lh,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0
fusiform-lh,0.0,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.14285714285714285,0.15714285714285714,0.0,0.18571428571428572
insula-lh,0.0,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.14285714285714285,0.15714285714285714,0.0,0.18571428571428572
lateralorbitofrontal-lh,0.0,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.14285714285714285,0.15714285714285714,0.0,0.18571428571428572
paracentral-rh,0.0,0.15217391304347827,0.15217391304347827,0.15217391304347827,0.2391304347826087,0.13043478260869565,0.0,0.17391304347826086
parahippocampal-rh,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.12121212121212122,0.16666666666666666,0.0,0.16666666666666666
pericalcarine-lh,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.6842105263157895,0.0
posteriorcingulate-rh,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.15151515151515152,0.0,0.18181818181818182
