,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,TP9,CP5,CP1,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,CP3,P1,PO7,POz,PO4,PO8,P6,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.11293280211589224,0.0,0.028361814205051752,0.0,0.0,0.026432346050218776,0.00865051903114187,0.01124961994527212,0.016829191569675998,0.0,0.013939723583171755,0.00031456432840515884,0.024409771062396307,0.014898145332927942,0.017918594118383497,0.0015412600037242733,0.020907481265537535,0.012009729401033748,0.028486482676342767,0.008136064326827078,0.005190311418685121,0.007234979553318654,0.02341294931937327,0.0336252434191354,0.00833595470273671,0.009881422924901186,0.015014397367338544,0.053840472751259576,0.007449072666463971,0.008493236866939289,0.07565850728179599,0.007549543881723813,0.007601094557616297,0.008209708149530625,0.0007864108210128972,0.02704516786057331,0.038730338414406415,0.019354648661102702,0.005189785391380096,0.031228136990134884,0.022180993371003904,0.006993006993006993,0.025672236594457144,0.0,0.020918527838943064,0.02176700988194895,0.007234979553318654,0.02044510326442025,0.024088894406330844,0.003370782970602438,0.0,0.0,0.09045828550868418,0.0,0.0062912865681031774,0.00972940103374886
Fz,0.0,0.07550975078745817,0.009574849055320776,0.03367793966542175,0.023476276962222008,0.007004301343955284,0.032507193416009675,0.03066239896923978,0.002317198764160659,0.015803221455097063,0.03265824985817871,0.006226019495692656,0.022585526298761878,0.019241402547301018,0.022038652567124235,0.015837515032115963,0.012290394480839949,0.032984891767588606,0.012713034876861942,0.028496080179441878,0.022975049569806782,0.013062205842872595,0.009024445967557687,0.0,0.0026853694306466225,0.03289259910490823,0.015151525846533714,0.002513136851724926,0.030282875540550303,0.019548044772000065,0.0,0.028120850800705022,0.030812102491560724,0.013459376052189293,0.018601647926962093,0.005863142863394859,0.005911730332721813,0.013526786754185288,0.016060687984448246,0.01469635655155554,0.020055330892430636,0.01523264221481685,0.024651140793780425,0.018271888419641384,0.010166780900159926,0.0197492768937525,0.006831480539012679,0.01872470481053593,0.01376601827688834,0.01237445197922762,0.02155095437318988,0.030990805556712398,0.0,0.025729594380512116,0.021843302705580877,0.009268795056642637
F3,0.018776495305072,0.009936938078611821,0.08641274872387977,0.005014170481796381,0.009577517172332189,0.012729763546927187,0.01143058017647433,0.009577517172332189,0.009047307608458687,0.007179435637560006,0.017767482713565937,0.014700691360254578,0.02118483387009769,0.005323459394055924,0.022912688274163012,0.02206281138280305,0.007400356289173966,0.008714348626383364,0.02180935955831407,0.006089398576299924,0.02605316030633683,0.029769543344874617,0.02134827873679999,0.03667932226399484,0.02240007953143458,0.026203434903423688,0.03162703690054638,0.03485715173558662,0.004687159363418356,0.013199584086527093,0.021545650703571582,0.013952352999155647,0.024167566129319668,0.040999716930242,0.003706126008284282,0.022297023689005872,0.032697713058546886,0.01696761643125265,0.025443200814930157,0.01986361912697014,0.016957359400999142,0.015750853457748074,0.011663396555482887,0.0,0.011365760600671113,0.020891628466815533,0.005821380555001231,0.012742933816542637,0.011692771719049137,0.007331106161841129,0.009633475645076165,0.010667554233592271,0.035129721693388356,0.004360148245040331,0.012754829543937234,0.017123838892036804
F7,0.0,0.03503004698808644,0.0037160025300442758,0.08961002926041772,0.014468690702087287,0.005464765444716037,0.021979759645793802,0.014302019153259711,0.0,0.004555734206480689,0.023179415073726055,0.010989879822896901,0.010469929686033656,0.007669196710942442,0.01802968462325449,0.00659891854711231,0.004318135708884339,0.06486995008261702,0.0005382582402739218,0.023744932045744765,0.013504735153619905,0.021732125595216784,0.0005717552887364208,0.0,0.009822636518780587,0.02525880877443657,0.010357368753953194,0.0,0.06618365821401875,0.005376344086021506,0.0,0.041022221426610814,0.022467026427679466,0.005455407969639468,0.04022263196209707,0.0023933437703084334,7.906388361796332e-05,0.013143319630735048,0.0025483523791855036,0.009554660131080596,0.022155517438536308,0.008399893460399708,0.025788116386376386,0.02594665100035477,0.0008576329331046312,0.02410594072188716,0.01961882799930131,0.018042568103432376,0.02856240432320773,0.017240266327302238,0.03501567173651954,0.03532528210753122,0.0,0.056683108699685264,0.023933437703084332,0.009095872621167097
FT9,0.0,0.03326226535011444,0.01353073350107041,0.022423191278493557,0.0674215322895926,0.004583746283448959,0.042475199117177606,0.023937345981288084,0.003344895936570862,0.015010807303740995,0.01641844475258884,0.035116805449740024,0.025775442527972526,0.011645193260654113,0.027252974704193193,0.032683737256824115,0.018029219769972023,0.023619411618097982,0.01770019467318227,0.01670002615564674,0.00817641228939544,0.026696628078102178,0.005439850792663973,0.0,0.002953061858874728,0.030219399356675836,0.03399475439108329,0.0034193347839602114,0.020317145688800792,0.02094820072872281,0.0,0.033645550320660834,0.039929875756056846,0.01685772252401683,0.00867195242814668,0.006442021803766105,0.010071040769844788,0.013325593438968462,0.02006991475230849,0.013379583746283449,0.016364454445273853,0.010753544490631872,0.021220424325306003,0.00879583746283449,0.011530666032441012,0.006442021803766105,0.003964321110009911,0.02649175758244189,0.02006991475230849,0.016792371916660533,0.01759167492566898,0.029989536200924656,0.0,0.015113974231912785,0.02431100357891812,0.005079286422200198
FC5,0.03358106584319025,0.013232624393062012,0.024533894116511967,0.009705976537551578,0.005716004813477738,0.12875105879344606,0.02980085508484258,0.011171787645841213,0.013237063778580024,0.026952693316001974,0.01170429193872701,0.006618531889290012,0.031247946784197917,0.01057550418101328,0.008216044767947399,0.023056022677565062,0.018091161893735316,0.0016260729254899452,0.005961946771175721,0.002256317689530686,0.007177376536249358,0.01089728564131067,0.01461497505361298,0.023359084728928163,0.03945415091424705,0.001967535661583866,0.01549338146811071,0.03039588072377374,0.02059120184820498,0.006575691819041175,0.02016724053123463,0.004512635379061372,0.007870142646335464,0.003101724671677845,0.007132316773241515,0.017616739561376875,0.018165743570437955,0.01421861191661295,0.008827570123053848,0.01197213486498053,0.02020911873462123,0.002855782713979862,0.023542505340580777,0.02428573246605498,0.008025003211155525,0.027876159493507545,0.03450009263517781,0.021480410767463213,0.01747075776759284,0.016214707625029374,0.007669260451645326,0.014415054725785074,0.037465676150969886,0.010718304415176069,0.019104451638222043,0.014018691588785047
FC1,0.00331046105693993,0.02471578844355443,0.008705560126115817,0.016732875887805466,0.02416178298346942,0.011854718747440091,0.0711567582884463,0.02878927136749094,0.004995786685927531,0.02163856593711761,0.011840039398107727,0.027171293035232996,0.026963932010999045,0.01763774944395574,0.02804038111291134,0.019257565737863094,0.017273857381235727,0.020389616222652868,0.015964169728820324,0.018559322890059585,0.015559720790498787,0.015359699440931017,0.016650301504828057,0.0,0.01337378796471065,0.03338024395715334,0.02000865911203569,0.005474740016673111,0.021608282171662455,0.018191207167125367,0.003538928210313448,0.028290502132339815,0.026249171852213763,0.013754014759440642,0.01627466352825586,0.007309074430508801,0.013440952682468511,0.01423094754956502,0.01511893863678993,0.009521980256396868,0.01781538661158137,0.0121795267382644,0.02492076376922359,0.015523387575111467,0.019604210173714155,0.01946290622147584,0.006134263950524507,0.016837846624656462,0.0211741093767326,0.021246410649563643,0.01658552248563499,0.024951595271594133,0.005176357289033345,0.022296434488291394,0.02460017943861348,0.004995786685927531
C3,0.00714711137581894,0.031238559815924525,0.009733028443639689,0.0158228265171767,0.017095375825655477,0.007902347155363209,0.041154379368571095,0.07637262271873128,0.0,0.029973880388717573,0.024453903691960675,0.02290932931402757,0.01804555381089032,0.014164904862579281,0.019676277155812317,0.02026018037348148,0.02139457653952716,0.023863326814973006,0.025808782451717752,0.02655255968413025,0.013028116252626967,0.010640730056356745,0.022929853964384486,0.0,0.010396868668680517,0.030785905231519313,0.015192627411279157,0.002183839587055787,0.029989158451559937,0.01452736011443437,0.007246376811594203,0.028503031058538904,0.025345865542134086,0.007364970675773064,0.004466944609886838,0.0,0.006352987889616835,0.014180413775272287,0.027199694774524753,0.003275759380583681,0.019378480848486528,0.027449768121818208,0.024841437632135307,0.00684931506849315,0.011614055985705777,0.021443495721512815,0.0063658735085525674,0.017380286514045534,0.024907754498319203,0.023676254490554254,0.011843373832791677,0.028342926193944934,0.009709880499525498,0.022852540250770093,0.016164526268824232,0.0
TP9,0.013489882588058956,0.003372470647014739,0.010367224581563828,0.0,0.003372470647014739,0.010991756182862853,0.009992505620784412,0.0,0.5391772753349561,0.0,0.00924306769922558,0.002498126405196103,0.022982762927804146,0.006495128653509868,0.007619285535848114,0.0037471896077941546,0.010741943542343242,0.0,0.00924306769922558,0.005745690731951037,0.00412190856857357,0.007869098176367724,0.013614788908318761,0.01673744691481389,0.00799400449662753,0.00412190856857357,0.014489133150137397,0.02985261054209343,0.0,0.010242318261304022,0.007494379215588309,0.0,0.009992505620784412,0.003372470647014739,0.006869847614289283,0.003622283287534349,0.02235823132650512,0.00874344241818636,0.0,0.006495128653509868,0.018361229078191356,0.00437172120909318,0.015613290032475644,0.005370971771171621,0.008618536097926555,0.006869847614289283,0.020902664710010205,0.014239320509617787,0.0,0.00824381713714714,0.009992505620784412,0.0002498126405196103,0.016612540594554085,0.0,0.007619285535848114,0.015863102672995254
CP5,0.0,0.023021449784169173,0.010078395018449706,0.00430744142445748,0.01193557014912971,0.01972988904209545,0.039562348578684556,0.043528840486002376,0.0,0.09128882206659206,0.007389749702026222,0.017745301449057088,0.028784180427126046,0.036294201607716764,0.02404287013882938,0.019742396583407124,0.027617127281760717,0.014333122998901587,0.02180882417859211,0.02445315211680399,0.001566082664028398,0.024281249161475386,0.01735717816018828,0.0,0.026347676756660374,0.009438130083623085,0.010846245530393326,0.002622169249106079,0.021975014346885622,0.008939213349225268,0.0010727056019070322,0.010846245530393326,0.013371383957282202,0.008462455303933254,0.01319394132967715,0.002888246633134338,0.007628128724672229,0.0147239295665293,0.026224375769819692,0.0,0.02018448839828166,0.026080171175873343,0.021423384168482208,0.020284375614016407,0.012553676394850527,0.011965951789270866,0.01764004767580453,0.019555302808007942,0.024031790794276482,0.024031790794276482,0.02632820134631348,0.03507478124786312,0.005083514887436456,0.018992593285051627,0.02824916926555198,0.0010727056019070322
