,Fp1,F7,FT9,CP1,FT10,Fp2,CPz,AF8
Fp1,0.5714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857
F7,0.0,0.49572649572649574,0.5042735042735043,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.4796747967479675,0.5203252032520326,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
