,Fp1,F7,FT9,CP1,FT10,Fp2,CPz,AF8
Fp1,0.46966731898238745,0.0,0.0,0.0,0.0,0.45596868884540115,0.0,0.07436399217221135
F7,0.0,0.47692307692307695,0.40307692307692305,0.0,0.12,0.0,0.0,0.0
FT9,0.0,0.3390052356020942,0.5274869109947644,0.0,0.13350785340314136,0.0,0.0,0.0
CP1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FT10,0.0,0.16738197424892703,0.2145922746781116,0.0,0.5772532188841202,0.0,0.0,0.0407725321888412
Fp2,0.4517374517374517,0.0,0.0,0.0,0.0,0.4749034749034749,0.0,0.07335907335907337
CPz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.15037593984962405,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.6353383458646616
