,Fp1,FT9,TP9,FT10,Fp2,AF7,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.4
TP9,0.0,0.0,0.3413173652694611,0.3413173652694611,0.0,0.0,0.31736526946107785,0.0
FT10,0.0,0.0,0.3413173652694611,0.3413173652694611,0.0,0.0,0.31736526946107785,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.4
AF8,0.0,0.0,0.33544303797468356,0.33544303797468356,0.0,0.0,0.3291139240506329,0.0
AF4,0.0,0.23076923076923078,0.0,0.0,0.0,0.23076923076923078,0.0,0.5384615384615384
